# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET1_     ENSG00000175582    11   73386683   73472182    257      23  150064       1.0946      0.13684
_SET1_     ENSG00000149269    11   77032752   77185680    400      21  150064      -1.3192      0.90645
_SET1_     ENSG00000171204    11   85339629   85347580     14       6  150064      0.79712      0.21269
_SET1_     ENSG00000180771    11   94800056   94804388     12       4  150064     -0.37519      0.64624
_SET1_     ENSG00000152578    11  105480721  105852819    843      40  150064       1.2508       0.1055
_SET1_     ENSG00000149313    11  105946228  105969437     35       8  150064      0.82841      0.20372
_SET1_     ENSG00000166266    11  107879459  107978503    207      16  150064      0.68741      0.24591
_SET1_     ENSG00000150768    11  111895538  111935114     60       9  150064      -1.2385      0.89223
_SET1_     ENSG00000150787    11  112097088  112140678    116       8  150064      0.14134       0.4438
_SET1_     ENSG00000095139    11  118443105  118473748     59       5  150064      0.99511      0.15984
_SET1_     ENSG00000196655    11  118889142  118896164     31       4  150064       2.0504     0.020163
_SET1_     ENSG00000109929    11  121163162  121179403     22       7  150064     0.017026      0.49321
_SET1_     ENSG00000064199    11  124543694  124567414     30       5  150064        2.683    0.0036485
_SET1_     ENSG00000151500    11  134118173  134123264      7       4  150064      0.60479      0.27266
_SET1_     ENSG00000118971    12    4382938    4414516     66      18  150064      0.49275       0.3111
_SET1_     ENSG00000078237    12    4430371    4462338     97      14  150064       2.6589    0.0039203
_SET1_     ENSG00000047621    12    4596894    4647674     46       5  150064      0.20592      0.41843
_SET1_     ENSG00000089818    12    8234807    8250367     19       6  150064    -0.027674      0.51104
_SET1_     ENSG00000139112    12   10365057   10375727     26       9  150064       1.3881     0.082547
_SET1_     ENSG00000060140    12   10771538   10826917    152      10  150064        1.786     0.037046
_SET1_     ENSG00000084463    12   14939410   14956474     27       8  150064       2.1081     0.017509
_SET1_     ENSG00000023734    12   16035325   16056412     10       3  150064     -0.26218      0.60341
_SET1_     ENSG00000111711    12   21654715   21671342     85      15  150064     -0.61999      0.73237
_SET1_     ENSG00000111726    12   22199108   22218608     36       7  150064     0.079947      0.46814
_SET1_     ENSG00000111728    12   22216707   22589975   1202      55  150064       2.5316    0.0056764
_SET1_     ENSG00000133703    12   25357723   25403870    168      18  150064     -0.80527      0.78967
_SET1_     ENSG00000152944    12   27175479   27219276    155      21  150064       1.0971      0.13631
_SET1_     ENSG00000061794    12   27863706   27909228     92      13  150064       1.3541      0.08786
_SET1_     ENSG00000123106    12   28286182   28732883   1252      20  150064     -0.62887      0.73528
_SET1_     ENSG00000064763    12   29302036   29493913    661      33  150064       2.2517      0.01217
_SET1_     ENSG00000087502    12   29490285   29534122     86      11  150064      0.14318      0.44308
_SET1_     ENSG00000087470    12   32832134   32898486    265       7  150064     -0.73029      0.76739
_SET1_     ENSG00000018236    12   41086244   41466220   1342      44  150064       2.3772     0.008723
_SET1_     ENSG00000184613    12   44902058   45315631   1073      52  150064      0.35924      0.35971
_SET1_     ENSG00000005175    12   48057070   48099844     81      15  150064      0.38679      0.34946
_SET1_     ENSG00000152556    12   48498922   48540187    117      19  150064       1.4593     0.072247
_SET1_     ENSG00000110925    12   51454990   51477447     57      12  150064    -0.016194      0.50646
_SET1_     ENSG00000110955    12   57031959   57039798      9       2  150064      0.76803      0.22124
_SET1_     ENSG00000135655    12   62654119   62811211    393      23  150064        2.631    0.0042561
_SET1_     ENSG00000111530    12   67663061   67713731    158      14  150064       1.3633     0.086394
_SET1_     ENSG00000127337    12   69753483   69784576    130      13  150064     -0.11206      0.54461
_SET1_     ENSG00000166226    12   69979114   69995350     54       9  150064        0.304      0.38057
_SET1_     ENSG00000072657    12   72481046   73059422   1309      60  150064       2.2122     0.013476
_SET1_     ENSG00000186908    12   77157368   77247476    314      16  150064     -0.83656      0.79858
_SET1_     ENSG00000072041    12   85253492   85307394     75      13  150064      0.75101      0.22632
_SET1_     ENSG00000177889    12   93799449   93836038     58      16  150064       2.7759    0.0027525
_SET1_     ENSG00000075415    12   98987369   98995946     17       8  150064     0.044401      0.48229
_SET1_     ENSG00000111647    12  100422233  100536626    302      22  150064       1.2788      0.10048
_SET1_     ENSG00000075089    12  100592900  100635643     99      20  150064       2.1495     0.015796
_SET1_     ENSG00000120805    12  101786898  101801598     36      11  150064      -1.4469      0.92604
_SET1_     ENSG00000111670    12  102139275  102224716    199      19  150064    -0.015724      0.50627
_SET1_     ENSG00000136045    12  108079509  108106944     78      13  150064     -0.54039      0.70554
_SET1_     ENSG00000136003    12  108956358  108963160     22       5  150064     -0.13213      0.55256
_SET1_     ENSG00000204856    12  110906169  110928190     52      10  150064       3.3611   0.00038822
_SET1_     ENSG00000088986    12  120907653  120936296     83      13  150064      0.70271      0.24112
_SET1_     ENSG00000132341    12  131356424  131362223     18       4  150064      0.71806      0.23636
_SET1_     ENSG00000121390    13   20248896   20357142    196      13  150064      0.23964       0.4053
_SET1_     ENSG00000151835    13   23902965   24007841    343      39  150064       3.7368   9.3193e-05
_SET1_     ENSG00000139505    13   25802307   25862147    113      10  150064      -1.2228       0.8893
_SET1_     ENSG00000139496    13   25875662   25923938     46      15  150064     -0.27782      0.60942
_SET1_     ENSG00000127870    13   26706253   26796791    364      39  150064       1.2545      0.10483
_SET1_     ENSG00000132964    13   26828276   26979375    394      22  150064      0.14706      0.44154
_SET1_     ENSG00000083642    13   33160564   33352157    378      13  150064      0.27616      0.39121
_SET1_     ENSG00000172915    13   35516424   36247159   1955      56  150064     0.038451      0.48466
_SET1_     ENSG00000133083    13   36345478   36705443   1166      87  150064      0.31706       0.3756
_SET1_     ENSG00000023516    13   42846289   42897396    110      13  150064       2.2469     0.012323
_SET1_     ENSG00000136146    13   48627459   48669267    148      22  150064      0.28024      0.38965
_SET1_     ENSG00000152193    13   79188426   79233314    102      10  150064      0.44766       0.3272
_SET1_     ENSG00000065150    13   98605912   98676551    111      12  150064     -0.45091      0.67397
_SET1_     ENSG00000125304    13  100153671  100216260    147      23  150064     -0.42725       0.6654
_SET1_     ENSG00000174405    13  108859787  108870716     18       6  150064      0.27067      0.39332
_SET1_     ENSG00000100823    14   20923350   20925927      4       2  150064     0.062251      0.47518
_SET1_     ENSG00000100938    14   24701628   24708448      8       4  150064      0.09246      0.46317
_SET1_     ENSG00000092108    14   31091318   31205018    282      20  150064      0.42313       0.3361
_SET1_     ENSG00000092020    14   35554673   35591723    144      19  150064        3.316   0.00045661
_SET1_     ENSG00000258790    14   35591755   35786680    630      24  150064       3.1086   0.00093994
_SET1_     ENSG00000100934    14   39501123   39578850    195      19  150064      0.36724      0.35672
_SET1_     ENSG00000198718    14   45431411   45543634    203      10  150064      0.35548      0.36112
_SET1_     ENSG00000100442    14   45584803   45604522     24       5  150064      0.20995      0.41685
_SET1_     ENSG00000165516    14   50234326   50249909     20       6  150064       1.0021      0.15815
_SET1_     ENSG00000100483    14   50575350   50583318     32       6  150064      0.29812       0.3828
_SET1_     ENSG00000087302    14   52456193   52471420     43      12  150064      -1.4992      0.93309
_SET1_     ENSG00000131966    14   58666798   58701750     65      11  150064       2.6262    0.0043166
_SET1_     ENSG00000100567    14   58711549   58738730     50      10  150064       1.5824     0.056784
_SET1_     ENSG00000139970    14   60062694   60337684    552      29  150064       5.7542   4.3537e-09
_SET1_     ENSG00000100614    14   60712470   60765805     97       9  150064        2.644    0.0040971
_SET1_     ENSG00000154001    14   63838075   64010092    416      23  150064       2.6877    0.0035977
_SET1_     ENSG00000100554    14   67761088   67826982    244      15  150064       0.5785      0.28146
_SET1_     ENSG00000176903    14   74178494   74181128      3       2  150064      0.96854      0.16639
_SET1_     ENSG00000042317    14   88851268   88936694    113      18  150064      0.24461      0.40338
_SET1_     ENSG00000100600    14   93170152   93215047    108      25  150064     -0.48592      0.68649
_SET1_     ENSG00000165943    14   93648541   93651273      8       5  150064      -1.7089      0.95627
_SET1_     ENSG00000100749    14   97263641   97398059    351      29  150064       2.5879    0.0048286
_SET1_     ENSG00000126214    14  104028233  104167888    355      22  150064       6.3303   1.2236e-10
_SET1_     ENSG00000156411    14  104378625  104394606     71       9  150064        1.543     0.061412
_SET1_     ENSG00000140157    15   23004684   23034427    139      15  150064       1.6217     0.052434
_SET1_     ENSG00000186297    15   27111510   27194354    181      30  150064       1.5496     0.060616
_SET1_     ENSG00000166922    15   32933877   32989299    183      49  150064     -0.14497      0.55763
_SET1_     ENSG00000172575    15   38780304   38857776    199      24  150064       3.3682   0.00037832
_SET1_     ENSG00000187446    15   41523037   41574043    121      14  150064   -0.0090018      0.50359
_SET1_     ENSG00000137806    15   41679551   41694717     37       8  150064     -0.86183      0.80561
_SET1_     ENSG00000104093    15   51739908   51915030    448      15  150064       2.0594      0.01973
_SET1_     ENSG00000069956    15   52244303   52358462    271      23  150064     -0.17204       0.5683
_SET1_     ENSG00000197535    15   52599480   52821247    620      20  150064       3.2344   0.00060959
_SET1_     ENSG00000128989    15   52839242   52862080     72       9  150064       3.1014   0.00096312
_SET1_     ENSG00000137876    15   55473004   55489265     62      10  150064     -0.48066      0.68462
_SET1_     ENSG00000157450    15   59157374   59389618    551      36  150064        4.275    9.557e-06
_SET1_     ENSG00000074603    15   65734801   65810042    177      17  150064      0.18195      0.42781
_SET1_     ENSG00000103769    15   66018392   66184329    346      25  150064      0.92625      0.17716
_SET1_     ENSG00000169032    15   66679155   66784650    313      23  150064    -0.021674      0.50865
_SET1_     ENSG00000174446    15   66782473   66790151     16       7  150064      0.68142       0.2478
_SET1_     ENSG00000174442    15   66797297   66842115    145      19  150064       0.3221      0.37369
_SET1_     ENSG00000169018    15   68570141   68588203     29       7  150064      0.82664      0.20422
_SET1_     ENSG00000138604    15   69452923   69564556    174      13  150064       2.3095     0.010457
_SET1_     ENSG00000166233    15   72766667   72879692    144      16  150064     -0.48661      0.68673
_SET1_     ENSG00000156642    15   73852355   73926475    135      16  150064     -0.20573       0.5815
_SET1_     ENSG00000178741    15   75212132   75230509     39       6  150064       1.3041     0.096098
_SET1_     ENSG00000177971    15   75931426   75941047     14       5  150064     -0.25811      0.60184
_SET1_     ENSG00000140395    15   78570177   78592136     51      13  150064       1.0369      0.14988
_SET1_     ENSG00000136381    15   78729773   78793798    137      14  150064       5.2392   8.0616e-08
_SET1_     ENSG00000041357    15   78832747   78841604     39       6  150064       3.6792   0.00011697
_SET1_     ENSG00000064726    15   83685174   83736106    141      23  150064       2.0864     0.018473
_SET1_     ENSG00000136404    15   83776159   83813606     52      11  150064       1.8891     0.029439
_SET1_     ENSG00000166503    15   83784320   83876770    163      14  150064       1.9467     0.025788
_SET1_     ENSG00000261147    15   90792788   90815440     69       7  150064       1.0884       0.1382
_SET1_     ENSG00000184277    15  102161847  102192594     64      17  150064       1.8556     0.031759
_SET1_     ENSG00000183454    16    9852376   10276611   1864      50  150064       4.3501   6.8043e-06
_SET1_     ENSG00000171490    16   11929056   11945442     38       7  150064      0.67481       0.2499
_SET1_     ENSG00000066654    16   20744986   20753406     21       5  150064       2.0334     0.021005
_SET1_     ENSG00000140740    16   21963981   21994981     30       9  150064       3.2176   0.00064637
_SET1_     ENSG00000004779    16   23592323   23607677     51       7  150064       1.5626     0.059069
_SET1_     ENSG00000069345    16   46989299   47007699     14       5  150064      0.57777      0.28171
_SET1_     ENSG00000129636    16   47188298   47498060    306      21  150064         1.58      0.05705
_SET1_     ENSG00000167005    16   56463045   56486111     41      10  150064        1.355     0.087711
_SET1_     ENSG00000070761    16   58147496   58163354     42       6  150064      0.67375      0.25023
_SET1_     ENSG00000159593    16   66836778   66907159    119      12  150064          2.8    0.0025547
_SET1_     ENSG00000103035    16   74330673   74340186     14       6  150064       1.6622     0.048234
_SET1_     ENSG00000230989    16   83841448   83853342     41      10  150064      0.44585      0.32785
_SET1_     ENSG00000103194    16   84733584   84813528    355      25  150064       1.6622     0.048234
_SET1_     ENSG00000167699    17     660337     685581     83      14  150064       1.1027      0.13507
_SET1_     ENSG00000174238    17    1421012    1466110    148      16  150064       1.2678      0.10243
_SET1_     ENSG00000007168    17    2496504    2588909    196      14  150064       2.6476    0.0040533
_SET1_     ENSG00000108561    17    5336097    5352150     45      11  150064       1.7293      0.04188
_SET1_     ENSG00000065559    17   11924141   12047147    200      16  150064     -0.32867       0.6288
_SET1_     ENSG00000011295    17   15902694   15948329    106      10  150064      0.46275      0.32177
_SET1_     ENSG00000141030    17   17150141   17184607    102      10  150064      0.46349       0.3215
_SET1_     ENSG00000087095    17   26368763   26523407     93      38  150064     -0.38828      0.65109
_SET1_     ENSG00000108278    17   34842473   34855154     22       5  150064       2.7074    0.0033901
_SET1_     ENSG00000126581    17   40962152   40985367      7       5  150064      0.83438      0.20203
_SET1_     ENSG00000073969    17   44668035   44834830     68       7  150064       2.7699    0.0028037
_SET1_     ENSG00000141279    17   45600308   45700642    158      18  150064      0.30311       0.3809
_SET1_     ENSG00000108829    17   48452420   48474914     71      10  150064      0.79109      0.21445
_SET1_     ENSG00000239672    17   49230897   49239789     34       6  150064       2.0754     0.018974
_SET1_     ENSG00000011260    17   49337889   49375297     92      12  150064       1.5388     0.061924
_SET1_     ENSG00000166260    17   53029263   53046146     64       7  150064       2.7292    0.0031746
_SET1_     ENSG00000121058    17   55015548   55038415     60      16  150064      0.82383      0.20502
_SET1_     ENSG00000108384    17   56769934   56811703     77      14  150064       2.7919      0.00262
_SET1_     ENSG00000108395    17   57059999   57184282    195      16  150064        3.053    0.0011328
_SET1_     ENSG00000141367    17   57697219   57773671    116       9  150064     -0.97598      0.83546
_SET1_     ENSG00000062716    17   57784553   57919616    190      13  150064      0.14151      0.44374
_SET1_     ENSG00000197170    17   65334032   65362743     55      13  150064     -0.54822      0.70823
_SET1_     ENSG00000108946    17   66507921   66547460    100      15  150064       2.0274     0.021313
_SET1_     ENSG00000154265    17   67240452   67323385    183      19  150064       1.0521      0.14637
_SET1_     ENSG00000167863    17   73034958   73043080     28       8  150064      0.75598      0.22483
_SET1_     ENSG00000101557    18     158383     214629    129      19  150064       1.3164     0.094026
_SET1_     ENSG00000118680    18    3261907    3278282     84       5  150064      0.30228      0.38122
_SET1_     ENSG00000082397    18    5392383    5630699    726      68  150064       2.3583    0.0091791
_SET1_     ENSG00000134265    18   10525902   10552758     64       6  150064    -0.093575      0.53728
_SET1_     ENSG00000085415    18   12947132   12987535    119      18  150064      0.88099      0.18916
_SET1_     ENSG00000167088    18   19192228   19210417     23       4  150064     -0.59974      0.72566
_SET1_     ENSG00000118276    18   29202210   29265799    130      21  150064       2.1752     0.014809
_SET1_     ENSG00000141425    18   33564350   33647539    168      17  150064       2.3246     0.010046
_SET1_     ENSG00000134779    18   34359987   34409158     98       7  150064     -0.86162      0.80555
_SET1_     ENSG00000152214    18   40323192   40695657    915      57  150064      0.65007      0.25782
_SET1_     ENSG00000152234    18   43664110   43684300     87       8  150064      0.43235      0.33274
_SET1_     ENSG00000091164    18   54264439   54318831    129      14  150064     -0.64647      0.74101
_SET1_     ENSG00000134440    18   55267888   55289445     69      12  150064     -0.29945       0.6177
_SET1_     ENSG00000104904    19    2269485    2273487     17       5  150064       2.2181     0.013276
_SET1_     ENSG00000167815    19   12907634   12912694     16       4  150064       1.3795      0.08387
_SET1_     ENSG00000105171    19   30094924   30108144     63      13  150064     -0.54399      0.70677
_SET1_     ENSG00000013275    19   40476912   40487348     27       6  150064       1.7708     0.038296
_SET1_     ENSG00000181894    19   58637619   58666477     97      18  150064    0.0087812       0.4965
_SET1_     ENSG00000125779    20    3869486    3907605    100      14  150064       2.1809     0.014594
_SET1_     ENSG00000089199    20    5892076    5906007     41       7  150064      0.77733      0.21848
_SET1_     ENSG00000125827    20    7957995    8000476    110      12  150064      0.48394      0.31421
_SET1_     ENSG00000132639    20   10199478   10288066    225      28  150064       1.4379     0.075233
_SET1_     ENSG00000125863    20   10381657   10414870    123       9  150064      0.96309      0.16775
_SET1_     ENSG00000089123    20   13246709   13619587   1046      55  150064      0.32525       0.3725
_SET1_     ENSG00000101247    20   13765596   13799067    103      16  150064     0.025901      0.48967
_SET1_     ENSG00000125868    20   17550508   17590564     93      11  150064     -0.55993      0.71224
_SET1_     ENSG00000132664    20   18447771   18465287     54      10  150064       1.1034      0.13493
_SET1_     ENSG00000025293    20   34359896   34538303    456      14  150064     -0.80553      0.78974
_SET1_     ENSG00000132824    20   43124862   43150750     32       6  150064     -0.11332      0.54511
_SET1_     ENSG00000166913    20   43514317   43537173     46       6  150064       2.9648    0.0015143
_SET1_     ENSG00000124198    20   47538427   47653230    273      18  150064       2.4208    0.0077441
_SET1_     ENSG00000124207    20   47662849   47713489    115      11  150064       3.2224    0.0006357
_SET1_     ENSG00000000419    20   49551404   49575092     32       8  150064      0.22817      0.40976
_SET1_     ENSG00000101132    20   52824386   52844591     47      10  150064       1.8831     0.029847
_SET1_     ENSG00000124209    20   56884752   56942563    187      24  150064      -1.7161      0.95693
_SET1_     ENSG00000155304    21   15743436   15755805     46      10  150064      0.97555      0.16464
_SET1_     ENSG00000155313    21   17102344   17252377    270       9  150064      0.24149      0.40459
_SET1_     ENSG00000154719    21   26957968   26979829     89       5  150064      0.53957      0.29475
_SET1_     ENSG00000154723    21   27088815   27107984     28       8  150064       1.2404      0.10741
_SET1_     ENSG00000156261    21   30428126   30446118     34      11  150064       1.9452     0.025874
_SET1_     ENSG00000142168    21   33031935   33041244     20       7  150064       0.8485      0.19808
_SET1_     ENSG00000159082    21   34001069   34100359    139      21  150064     0.080618      0.46787
_SET1_     ENSG00000205758    21   34961647   35016232     74      23  150064       2.6915     0.003557
_SET1_     ENSG00000226054    21   37502669   37504208      7       2  150064       2.0875     0.018422
_SET1_     ENSG00000183527    21   40546695   40555777     44       7  150064        2.451    0.0071239
_SET1_     ENSG00000185658    21   40556102   40693485    397      15  150064       2.4362    0.0074208
_SET1_     ENSG00000184900    21   46225532   46238694     46      12  150064     -0.28811      0.61337
_SET1_     ENSG00000131100    22   18074902   18111584    203       9  150064     -0.69159       0.7554
_SET1_     ENSG00000128245    22   32340447   32353590     38       8  150064      0.59115      0.27721
_SET1_     ENSG00000100216    22   39077953   39080818      9       3  150064      0.21042      0.41667
_SET1_     ENSG00000100138    22   42069934   42086508     53       7  150064       1.7246       0.0423
_SET1_     ENSG00000130638    22   46067678   46241187    452      24  150064       1.2215      0.11095
_SET1_     ENSG00000073464     X   10125024   10205700    204      25  150064       1.3236     0.092812
_SET1_     ENSG00000004961     X   11129421   11141198      5       3  150064       2.3465    0.0094763
_SET1_     ENSG00000101911     X   12809474   12842341     72      21  150064   -0.0072376      0.50289
_SET1_     ENSG00000102054     X   16857406   16888537     44       4  150064       2.3561    0.0092352
_SET1_     ENSG00000184831     X   23851470   23926057    128      14  150064       4.2551   1.0446e-05
_SET1_     ENSG00000047597     X   37545012   37591383     39       7  150064       2.1246     0.016812
_SET1_     ENSG00000165169     X   37696010   37706890     19       7  150064        2.703    0.0034361
_SET1_     ENSG00000182220     X   40440146   40465889     37       6  150064    -0.025517      0.51018
_SET1_     ENSG00000068438     X   48334541   48344752     10       5  150064      0.46907      0.31951
_SET1_     ENSG00000189369     X   51486481   51489324      1       1  150064     -0.87606       0.8095
_SET1_     ENSG00000187601     X   55478538   55479998      1       1  150064      -2.4181       0.9922
_SET1_     ENSG00000083750     X   55744172   55785207     61       8  150064      -1.5703      0.94182
_SET1_     ENSG00000188021     X   56590026   56593443      1       1  150064      -1.1665       0.8783
_SET1_     ENSG00000089289     X   69353299   69386174     50       6  150064     -0.88954      0.81314
_SET1_     ENSG00000186462     X   72432135   72434684      1       1  150064     -0.55426       0.7103
_SET1_     ENSG00000131174     X   77154935   77162870      6       3  150064     -0.24734      0.59768
_SET1_     ENSG00000102144     X   77320685   77384793     94      10  150064     -0.44116      0.67045
_SET1_     ENSG00000147180     X   84498997   84528368     39       3  150064       1.2735      0.10141
_SET1_     ENSG00000188419     X   85116185   85302566    321      15  150064      -1.0516      0.85351
_SET1_     ENSG00000186310     X   92925929   92928567      2       1  150064      -0.2544       0.6004
_SET1_     ENSG00000126950     X  100333709  100351353     45       8  150064      -1.8207      0.96567
_SET1_     ENSG00000126945     X  100663283  100669121      7       3  150064     -0.20661      0.58184
_SET1_     ENSG00000126947     X  100805514  100809683      3       2  150064    -0.048415      0.51931
_SET1_     ENSG00000102401     X  100877787  100882833      3       2  150064      0.97335      0.16519
_SET1_     ENSG00000184867     X  100910267  100914876      5       3  150064      0.11546      0.45404
_SET1_     ENSG00000198932     X  101906294  101914011      7       4  150064   -0.0081989      0.50327
_SET1_     ENSG00000198908     X  101975616  102008468     36      10  150064      0.20074      0.42045
_SET1_     ENSG00000133169     X  102317579  102319168      4       2  150064     -0.25396      0.60024
_SET1_     ENSG00000102409     X  102470020  102472174      8       3  150064      -0.7725      0.78009
_SET1_     ENSG00000147224     X  106871737  106894256     16       8  150064       2.0798      0.01877
_SET1_     ENSG00000101843     X  107327437  107334848      8       3  150064       1.1038      0.13485
_SET1_     ENSG00000068366     X  108867473  108976632     87      14  150064      -1.0416      0.85121
_SET1_     ENSG00000101856     X  118370216  118378429      9       4  150064     0.052344      0.47913
_SET1_     ENSG00000232119     X  119727865  119754929     28       9  150064      -0.3515      0.63739
_SET1_     ENSG00000165704     X  133594183  133654543     77      14  150064      0.35889      0.35984
_SET1_     ENSG00000102241     X  135579238  135594505     12       3  150064      0.52139      0.30105
_SET1_     ENSG00000129682     X  137713735  138304939    969      79  150064      -0.5057      0.69347
_SET1_     ENSG00000101977     X  138663929  138790386    193      23  150064        1.616     0.053051
_SET1_     ENSG00000185515     X  154299695  154351349     50      10  150064        1.733     0.041547
_SET1_     ENSG00000155959     X  154425284  154468098     52       9  150064       3.9076   4.6601e-05


# _SET2_ SET = turquoise
# _SET2_ NGENES = 1097
# _SET2_ P = 3.9033e-05
_SET2_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_     ENSG00000188976     1     879584     894689     31       4  150064       1.6916     0.045358
_SET2_     ENSG00000188157     1     955503     991496     80       8  150064      0.55167      0.29059
_SET2_     ENSG00000127054     1    1246965    1260071     17       4  150064      0.83434      0.20204
_SET2_     ENSG00000224051     1    1260136    1264277     11       3  150064     -0.14779      0.55874
_SET2_     ENSG00000107404     1    1270656    1284730     33       5  150064      0.57236      0.28354
_SET2_     ENSG00000175756     1    1309110    1310875      9       3  150064      0.75232      0.22593
_SET2_     ENSG00000067606     1    1981909    2116834    409      24  150064       2.9021    0.0018535
_SET2_     ENSG00000196581     1    4714792    4852594    710      81  150064     0.028378      0.48868
_SET2_     ENSG00000131697     1    5922871    6052533    409      19  150064     -0.39153       0.6523
_SET2_     ENSG00000069424     1    6051526    6161253    326      46  150064    -0.057247      0.52283
_SET2_     ENSG00000116254     1    6161853    6240183    283      31  150064     -0.71804      0.76363
_SET2_     ENSG00000116237     1    6281253    6296032     27       4  150064     -0.40845      0.65853
_SET2_     ENSG00000204859     1    6640061    6649340     11       4  150064       1.9942     0.023067
_SET2_     ENSG00000007923     1    6694228    6761984    152      19  150064       4.8073   7.6508e-07
_SET2_     ENSG00000171608     1    9711790    9789172    138      28  150064    -0.059469      0.52371
_SET2_     ENSG00000171603     1    9789084    9884584    124      15  150064      0.14816      0.44111
_SET2_     ENSG00000178585     1    9908334    9970394     91      12  150064       1.8104     0.035118
_SET2_     ENSG00000116649     1   11114641   11120081      9       3  150064      0.58412      0.27957
_SET2_     ENSG00000198793     1   11166592   11322564    315       8  150064     -0.81164       0.7915
_SET2_     ENSG00000116661     1   11708424   11715842     19      10  150064       1.0718       0.1419
_SET2_     ENSG00000116688     1   12040238   12073571     86       9  150064      0.49519      0.31023
_SET2_     ENSG00000116731     1   14026693   14151574    387      22  150064      0.90522      0.18268
_SET2_     ENSG00000189337     1   14925200   15444539   1872     176  150064    -0.025737      0.51027
_SET2_     ENSG00000142634     1   15736391   15756839     67      20  150064       1.1692      0.12116
_SET2_     ENSG00000116809     1   16268364   16302627     56      13  150064     -0.26597      0.60487
_SET2_     ENSG00000159363     1   17312453   17338423     55      11  150064       1.5399     0.061788
_SET2_     ENSG00000270136     1   19923473   19984549    180      31  150064       1.2242      0.11044
_SET2_     ENSG00000162545     1   20808884   20812713      4       2  150064    -0.099114      0.53948
_SET2_     ENSG00000158828     1   20959948   20978004     76      11  150064      -1.4172      0.92178
_SET2_     ENSG00000117245     1   20990507   21044510    215      33  150064       1.1389      0.12737
_SET2_     ENSG00000076864     1   21922708   21995801    280      43  150064   -0.0079313      0.50316
_SET2_     ENSG00000117308     1   24122089   24127271      3       2  150064     -0.53109      0.70232
_SET2_     ENSG00000158008     1   26346375   26362955     26       7  150064     -0.54171      0.70599
_SET2_     ENSG00000142684     1   26496362   26498551     10       3  150064       0.8772      0.19019
_SET2_     ENSG00000090020     1   27425306   27493472     71       7  150064       1.6485     0.049623
_SET2_     ENSG00000116353     1   29519385   29557454     95      15  150064       1.8819     0.029925
_SET2_     ENSG00000121753     1   32192718   32230494     40       8  150064      0.51735      0.30245
_SET2_     ENSG00000121775     1   32537632   32568467     43       7  150064       1.1729      0.12041
_SET2_     ENSG00000025800     1   32573639   32642169     85      12  150064      0.63721      0.26199
_SET2_     ENSG00000121905     1   33351595   33364042     17       5  150064       1.2952     0.097627
_SET2_     ENSG00000142687     1   35899091   36023551    117      11  150064       2.4311    0.0075274
_SET2_     ENSG00000020129     1   36023074   36032875     10       2  150064      0.66375      0.25343
_SET2_     ENSG00000092847     1   36335409   36395211     52       7  150064       3.4135   0.00032072
_SET2_     ENSG00000116983     1   40144320   40157361     80      15  150064       1.2238      0.11051
_SET2_     ENSG00000117013     1   41249684   41306124    188      43  150064       1.2325      0.10889
_SET2_     ENSG00000117411     1   44444615   44456840     20       6  150064       2.5181    0.0058989
_SET2_     ENSG00000187147     1   44870866   45117396    704      79  150064       1.0415      0.14881
_SET2_     ENSG00000157216     1   54691105   54879152    517      74  150064       1.1139      0.13266
_SET2_     ENSG00000116299     1  109656301  109749401    329      35  150064      -1.0245      0.84721
_SET2_     ENSG00000143126     1  109792641  109818372     73      14  150064      0.46804      0.31988
_SET2_     ENSG00000116337     1  110158726  110174673     34       9  150064      0.47257      0.31826
_SET2_     ENSG00000116396     1  110753965  110825722    235      23  150064      0.99047      0.16097
_SET2_     ENSG00000171385     1  112313284  112531777    705      81  150064        4.202    1.323e-05
_SET2_     ENSG00000143061     1  117117031  117210375    119      24  150064      0.81471      0.20762
_SET2_     ENSG00000159164     1  149874870  149889434     23       6  150064       1.5169     0.064647
_SET2_     ENSG00000143369     1  150480538  150486265     15       5  150064       3.7963   7.3438e-05
_SET2_     ENSG00000159352     1  151227179  151239955     20       5  150064      0.20728       0.4179
_SET2_     ENSG00000159409     1  151674880  151689290     27       6  150064       1.5045     0.066233
_SET2_     ENSG00000143624     1  153700543  153746555     73      12  150064       1.4386     0.075134
_SET2_     ENSG00000143569     1  154192655  154243986     76      10  150064       2.8642      0.00209
_SET2_     ENSG00000160716     1  154540257  154552502     16       6  150064      0.77972      0.21778
_SET2_     ENSG00000163344     1  154897210  154909467     23       4  150064       0.8034      0.21087
_SET2_     ENSG00000160688     1  154955814  154965587     15       2  150064     -0.23254      0.59194
_SET2_     ENSG00000143590     1  155036224  155060014     36       8  150064        2.215     0.013381
_SET2_     ENSG00000163462     1  155145873  155157447     15       6  150064       1.8994     0.028758
_SET2_     ENSG00000160767     1  155216996  155225274     22       2  150064       2.1199     0.017009
_SET2_     ENSG00000116584     1  155916630  155976861     83      12  150064         3.62   0.00014732
_SET2_     ENSG00000116586     1  156024543  156028301      7       4  150064       1.9845     0.023598
_SET2_     ENSG00000116604     1  156433519  156470620     70      11  150064      0.60271      0.27335
