GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
ENSG00000138750    4   77035812   77069668      9       2  18759     -0.54533      0.70724
ENSG00000138760    4   77079890   77135046     26       5  18759      0.25789      0.39824
ENSG00000189157    4   77135193   77204933     47      10  18759      -1.3014      0.90344
ENSG00000272414    4   77172874   77232282     42       9  18759     -0.71599        0.763
ENSG00000118804    4   77172886   77232752     42       9  18759     -0.71599        0.763
ENSG00000163749    4   77234154   77343021     28       5  18759       1.6634     0.048114
ENSG00000138771    4   77356253   77704406    169      33  18759     -0.49315      0.68905
ENSG00000249278    4   77430437   77430872      1       1  18759     0.085329        0.466
ENSG00000231335    4   77558776   77565521      3       1  18759     -0.14982      0.55955
ENSG00000233860    4   77678113   77679627      1       1  18759      0.51007        0.305
ENSG00000224218    4   77679707   77723117     17       6  18759     0.059153      0.47642
ENSG00000186212    4   77816082   77819002      1       1  18759      -1.1785       0.8807
ENSG00000138758    4   77870856   77961537     50       8  18759       3.1232   0.00089448
ENSG00000118816    4   77968311   77997158      9       3  18759       1.0204      0.15377
ENSG00000138764    4   78078304   78354542    235      21  18759       0.6907      0.24488
ENSG00000250006    4   78232550   78233264      1       1  18759      0.88492       0.1881
ENSG00000248831    4   78271523   78272388      1       1  18759      0.19985       0.4208
ENSG00000249036    4   78315645   78415440     62      12  18759       1.8517     0.032031
ENSG00000156234    4   78432907   78532988     24       7  18759      0.37954      0.35214
ENSG00000138767    4   78634541   78740769     33       6  18759     -0.25668      0.60129
ENSG00000169288    4   78783674   78873944     35       5  18759      0.74661      0.22765
ENSG00000250214    4   78785662   78785958      1       1  18759      0.34167       0.3663
ENSG00000248640    4   78909014   78909967      1       1  18759     -0.45348       0.6749
ENSG00000138759    4   78978724   79465423    308      32  18759     -0.55997      0.71225
ENSG00000138772    4   79472673   79531597     30       5  18759      -0.1755      0.56966
ENSG00000251442    4   79567057   79603853      8       2  18759       1.4982     0.067035
ENSG00000260278    4   79694808   79697127      1       1  18759     -0.67229       0.7493
ENSG00000138756    4   79697496   79837526     22       2  18759       -0.803      0.78901
ENSG00000163291    4   79808281   79860592     20       3  18759     0.079733      0.46822
ENSG00000249307    4   79892902   80229952    106      21  18759     -0.44917      0.67334
ENSG00000156269    4   80146848   80247204     25       6  18759      0.84154      0.20002
ENSG00000250334    4   80413570   80497614     25       3  18759      0.17874      0.42907
ENSG00000248408    4   80584915   80617991     16       5  18759      0.82846      0.20371
ENSG00000251321    4   80748625   80798924     20       6  18759    -0.055115      0.52198
ENSG00000163297    4   80822303   81046608     63      13  18759      -1.2303      0.89071
ENSG00000236530    4   81000686   81002276      3       1  18759     -0.29296      0.61522
ENSG00000248719    4   81104434   81111323      7       2  18759     -0.39617      0.65401
ENSG00000152784    4   81105033   81125483      7       2  18759      0.43518      0.33172
ENSG00000138675    4   81187753   81257834     30      10  18759       1.4061     0.079842
ENSG00000197826    4   81256874   81884910    162      19  18759     -0.54748      0.70798
ENSG00000232327    4   81307332   81309870      5       2  18759       1.0318      0.15108
ENSG00000152785    4   81952119   81978685     16       4  18759       1.2234      0.11059
ENSG00000138669    4   82009837   82136218     45       8  18759      0.44785      0.32713
ENSG00000251059    4   82086094   82114549     12       2  18759      0.81291      0.20814
ENSG00000138670    4   82347547   82965397    310      53  18759      -1.2659      0.89723
ENSG00000251331    4   82523951   82965397    223      30  18759      -1.3197      0.90653
ENSG00000248543    4   82931818   82934248      2       1  18759     -0.86793      0.80728
ENSG00000234568    4   83196224   83197753      2       1  18759     -0.60355      0.72693
ENSG00000138668    4   83273651   83295656      8       3  18759      0.59275      0.27667
ENSG00000272677    4   83295454   83305180      1       1  18759       1.1431       0.1265
ENSG00000250325    4   83322731   83323609      1       1  18759      0.74843       0.2271
ENSG00000152795    4   83343717   83351294      4       2  18759      0.36993      0.35572
ENSG00000145293    4   83351715   83382244     11       5  18759      0.99004      0.16108
ENSG00000249242    4   83404323   83483510     30      10  18759      0.31883      0.37493
ENSG00000248113    4   83501270   83502537      1       1  18759      -1.5024       0.9335
ENSG00000231782    4   83534266   83542590     11       3  18759      -1.5125       0.9348
ENSG00000145284    4   83550692   83720010    146      30  18759     -0.18638      0.57393
ENSG00000270480    4   83612890   83613621      2       1  18759      0.87466      0.19088
ENSG00000270842    4   83696614   83697254      2       1  18759       1.3432     0.089602
ENSG00000138674    4   83739814   83822319     32       4  18759      0.19317      0.42341
ENSG00000251022    4   83814162   83822113      5       1  18759      0.37926      0.35225
ENSG00000168152    4   83821837   83841122      7       2  18759       0.1703      0.43239
ENSG00000189308    4   83831126   83934079     44       4  18759    0.0032439      0.49871
ENSG00000138663    4   83955600   83996971      6       3  18759     -0.11821      0.54705
ENSG00000145287    4   84011201   84058228     16       6  18759       0.2619       0.3967
ENSG00000250057    4   84154665   84168366     12       2  18759       1.3679     0.085679
ENSG00000248401    4   84168332   84169359      1       1  18759        1.616      0.05305
ENSG00000173085    4   84182689   84206067     10       2  18759      0.72552      0.23407
ENSG00000173083    4   84213614   84256306     23       4  18759     -0.79792      0.78754
ENSG00000163312    4   84328496   84377009     14       4  18759       1.6989     0.044668
ENSG00000163319    4   84377085   84390888     10       2  18759       1.4398     0.074968
ENSG00000163322    4   84382092   84444501     18       3  18759       1.7401     0.040919
ENSG00000213608    4   84398677   84399577      1       1  18759       2.1387      0.01623
ENSG00000138678    4   84457067   84527028     26       6  18759     0.092199      0.46327
ENSG00000249171    4   84589663   84652908     29      10  18759       1.3093     0.095217
ENSG00000250546    4   84717589   85214565    219      41  18759     -0.97696       0.8357
ENSG00000214980    4   85165156   85166641      1       1  18759     -0.89872       0.8156
ENSG00000248749    4   85292546   85301342      2       1  18759       0.3929       0.3472
ENSG00000163623    4   85413140   85419603      4       1  18759    -0.087111      0.53471
ENSG00000163624    4   85504132   85572491     24       5  18759       0.7778      0.21834
ENSG00000163625    4   85590704   85887544     75       9  18759       2.2576     0.011984
ENSG00000251260    4   85724411   85731544      4       2  18759       1.2292       0.1095
ENSG00000180769    4   85887538   85932430      7       1  18759        2.411    0.0079537
ENSG00000248725    4   86167310   86168065      2       1  18759      -1.5332      0.93738
ENSG00000138639    4   86396267   86923823    240      39  18759      -1.7264      0.95786
ENSG00000109339    4   86936276   87515284    184      36  18759       1.1286      0.12953
ENSG00000250062    4   87039065   87141079     33       6  18759       1.3256      0.09249
ENSG00000163629    4   87515468   87736324     69       8  18759     0.086439      0.46556
ENSG00000145283    4   87744621   87770416      7       3  18759     -0.61501      0.73072
ENSG00000163633    4   87797358   87857354     16       4  18759     -0.38238      0.64891
ENSG00000251411    4   87834419   87835970      1       1  18759       0.9629       0.1678
ENSG00000172493    4   87856154   88062206     89      15  18759        1.264      0.10311
ENSG00000145332    4   88081255   88161466     27       8  18759       1.2114      0.11286
ENSG00000248196    4   88087996   88088886      1       1  18759      0.61009       0.2709
ENSG00000250572    4   88183083   88187974      3       2  18759     -0.21304      0.58435
ENSG00000170509    4   88224941   88244058     11       4  18759      0.29755      0.38302
ENSG00000255723    4   88238322   88266362      5       2  18759      -1.1664      0.87827
ENSG00000198189    4   88257762   88312538     17       4  18759      -0.9199      0.82119
ENSG00000170502    4   88343734   88380606      5       2  18759     -0.65849      0.74489
ENSG00000272856    4   88381959   88383432      1       1  18759     -0.67449         0.75
ENSG00000152583    4   88394487   88452213     42       6  18759     -0.19539      0.57746
ENSG00000249001    4   88489187   88655108     63      14  18759      0.55416      0.28974
ENSG00000152591    4   88529681   88538062      7       2  18759      0.62382      0.26637
ENSG00000152592    4   88571459   88585513      8       3  18759      0.31762      0.37539
ENSG00000249973    4   88707072   88707523      2       1  18759      0.10926       0.4565
ENSG00000029559    4   88720733   88733074     12       3  18759     -0.63316      0.73669
ENSG00000152595    4   88742563   88767969     22       7  18759      0.43192       0.3329
ENSG00000118785    4   88896819   88904562      7       2  18759      -1.1847      0.88193
ENSG00000118762    4   88928820   88998929     39       8  18759      -1.3835      0.91674
ENSG00000118777    4   89011416   89152474     74      18  18759      -0.3229      0.62661
ENSG00000163644    4   89178772   89205921     11       3  18759      0.19868      0.42126
ENSG00000246375    4   89206094   89252573     23       7  18759        1.033       0.1508
ENSG00000138642    4   89299891   89364263     19       7  18759      0.22248      0.41197
ENSG00000138646    4   89378268   89427314      9       3  18759      -1.3342      0.90892
ENSG00000138641    4   89442199   89629693     71      12  18759     -0.64256      0.73975
ENSG00000177432    4   89617066   89619386      2       1  18759     0.033186      0.48676
ENSG00000248019    4   89630940   89651254     12       3  18759       0.3636      0.35808
ENSG00000138640    4   89647106   90032549    166      30  18759     -0.98137       0.8368
ENSG00000180346    4   90033968   90036050      3       1  18759      0.37661      0.35323
ENSG00000185477    4   90157537   90229161     41      11  18759       1.3378     0.090473
ENSG00000251095    4   90472507   90647654     70      18  18759      -1.7259      0.95782
ENSG00000145335    4   90645250   90759466     56      10  18759     -0.10907      0.54343
ENSG00000247775    4   90757559   90763129      5       2  18759      0.14499      0.44236
ENSG00000138722    4   90800683   90875780     33       7  18759      -1.7212      0.95739
ENSG00000184305    4   91048686   92523064    508      83  18759     -0.10902      0.54341
ENSG00000252087    4   91291274   91291578      2       1  18759      0.41711       0.3383
ENSG00000248984    4   92029174   92033941      2       1  18759       1.8065     0.035418
ENSG00000249049    4   92240185   92246457      6       2  18759      -1.2902      0.90151
ENSG00000249052    4   92809037   92825486      3       1  18759       3.2755   0.00052733
ENSG00000249152    4   93189918   93198226      1       1  18759        1.923      0.02724
ENSG00000248511    4   93218402   93225329      1       1  18759      -1.5632        0.941
ENSG00000152208    4   93225550   94695707    439      55  18759        0.444      0.32852
ENSG00000250908    4   94239774   94240937      1       1  18759       1.3212      0.09321
ENSG00000172238    4   94750042   94751221      1       1  18759      -1.1388       0.8726
ENSG00000246541    4   95038943   95128707     22       4  18759       2.0539     0.019995
ENSG00000163104    4   95128762   95212443     25       3  18759       1.4288     0.076529
ENSG00000163106    4   95219686   95264027     20       3  18759       1.2469      0.10622
ENSG00000163110    4   95373037   95589377     95      14  18759     -0.67928      0.75152
ENSG00000249951    4   95596396   95623721     14       6  18759       3.1662   0.00077217
ENSG00000249599    4   95664951   95678684      5       1  18759      0.57991      0.28099
ENSG00000138696    4   95679119   96079599    187      35  18759       3.1482   0.00082126
ENSG00000182168    4   96083655   96470357    293      64  18759       1.3515      0.08826
ENSG00000271474    4   96470280   96473608      2       1  18759      -1.3138      0.90555
ENSG00000242936    4   96566103   96566444      1       1  18759       1.3406      0.09003
ENSG00000248510    4   97231852   97740015    150      25  18759     -0.19528      0.57741
ENSG00000253170    4   98041852   98056210      3       2  18759       -0.835      0.79814
ENSG00000163116    4   98105244   99064391    222      20  18759     0.061649      0.47542
ENSG00000254044    4   98255786   98554974     63      15  18759     0.045325      0.48192
ENSG00000251620    4   98288077   98411315     17       5  18759      0.07076      0.47179
ENSG00000250293    4   98837504   98838552      1       1  18759      0.42176       0.3366
ENSG00000214904    4   98969706   98970194      1       1  18759       1.0785       0.1404
ENSG00000138698    4   99182535   99365012     69       7  18759      0.34281      0.36587
ENSG00000242318    4   99330441   99330914      1       1  18759       0.8864       0.1877
ENSG00000168785    4   99391518   99579780     94      27  18759    -0.076747      0.53059
ENSG00000251523    4   99417515   99431086      9       3  18759     0.074537      0.47029
ENSG00000260641    4   99580055   99585701      2       1  18759       1.0162      0.15476
ENSG00000227118    4   99661893   99662382      3       2  18759       1.7971     0.036163
ENSG00000151247    4   99792835   99851788     10       3  18759      0.97551      0.16465
ENSG00000263923    4   99850048   99916145     17       6  18759       1.8223     0.034204
ENSG00000214886    4   99877133   99877918      2       1  18759       1.6212     0.052487
ENSG00000164024    4   99916771   99983964     17       3  18759        1.128      0.12966
ENSG00000250496    4   99943462   99944282      1       1  18759      -1.1715       0.8793
ENSG00000272777    4   99988407   99989276      2       1  18759         1.23      0.10935
ENSG00000197894    4   99992132  100009952     18       3  18759       0.8789      0.18973
ENSG00000246090    4  100010008  100222513    130      12  18759      0.36217      0.35861
ENSG00000198099    4  100044808  100078949     53       4  18759      0.30693      0.37945
ENSG00000249065    4  100081671  100082802      2       1  18759       1.2484      0.10595
ENSG00000172955    4  100123795  100140694     11       4  18759     -0.12234      0.54869
ENSG00000187758    4  100197524  100212185      3       2  18759       -1.971      0.97564
ENSG00000196616    4  100226121  100242558      9       3  18759       -1.202      0.88532
ENSG00000248144    4  100257649  100274184     19       3  18759       2.2955     0.010852
ENSG00000196344    4  100333418  100356894     15       6  18759     -0.92652      0.82291
ENSG00000250300    4  100390755  100419855      9       3  18759      0.97554      0.16465
ENSG00000138813    4  100432161  100463460     17       4  18759       1.0038      0.15774
ENSG00000145331    4  100467866  100485189      5       2  18759       1.1009      0.13546
ENSG00000138823    4  100484918  100545156     28       6  18759      0.63625      0.26231
ENSG00000248676    4  100515956  100547070     12       3  18759     -0.30824      0.62105
ENSG00000248713    4  100557686  100575805      8       3  18759     -0.12033      0.54789
ENSG00000070190    4  100737990  100791311     33       6  18759     -0.56104      0.71262
ENSG00000109270    4  100799493  100815647      6       2  18759     -0.79911      0.78789
ENSG00000164031    4  100817405  100867883     16       3  18759      -1.1399      0.87284
ENSG00000164032    4  100869243  100871545      1       1  18759     -0.40592       0.6576
ENSG00000245322    4  100871163  101116256     84      12  18759      0.39285      0.34721
ENSG00000145358    4  101107027  101111939      9       2  18759       0.1939      0.42313
ENSG00000249710    4  101111190  101136662     17       6  18759     -0.96707      0.83324
ENSG00000164035    4  101316498  101801283    205      27  18759       1.3658     0.086005
ENSG00000250223    4  101581436  101596270      2       1  18759       1.3125     0.094683
ENSG00000251219    4  101699739  101712392      4       2  18759      0.78056      0.21753
ENSG00000251636    4  101733412  101735437      1       1  18759       2.4787     0.006594
ENSG00000138814    4  101944566  102269435    123      20  18759       1.1125      0.13297
ENSG00000153064    4  102332443  102995969    267      44  18759     -0.56702      0.71465
ENSG00000251309    4  102898051  102958060     20       7  18759     -0.52391      0.69983
ENSG00000138821    4  103172198  103352415     83      14  18759    -0.038894      0.51551
ENSG00000248161    4  103339759  103371167     14       4  18759     -0.71832      0.76372
ENSG00000251572    4  103382407  103383309      1       1  18759        0.697       0.2429
ENSG00000109320    4  103422486  103538459     50       7  18759      0.64783      0.25855
ENSG00000109323    4  103552660  103682151     42       6  18759       1.0077      0.15679
ENSG00000109332    4  103715540  103790053     22       3  18759      0.63259       0.2635
ENSG00000246560    4  103749212  103765232      3       2  18759      0.42581      0.33512
ENSG00000145354    4  103790135  103810399      2       1  18759      0.36415      0.35787
ENSG00000164037    4  103806205  103940896     30       3  18759       0.3927      0.34727
ENSG00000164038    4  103941025  104006986     22       4  18759   -0.0058858      0.50235
ENSG00000164039    4  104000592  104021040     13       2  18759      -1.1309      0.87096
ENSG00000138778    4  104026963  104119566     28       3  18759     -0.60181      0.72635
ENSG00000248740    4  104177316  104374815     54       8  18759      -2.0788      0.98118
ENSG00000251577    4  104469902  104545691     39       5  18759     -0.59732      0.72485
ENSG00000250920    4  104472084  104480284      3       1  18759      -1.0443      0.85184
ENSG00000251571    4  104493246  104495239      1       1  18759      -1.6091       0.9462
ENSG00000169836    4  104507188  104640973     47      10  18759      -0.7353      0.76892
ENSG00000249614    4  104882773  104958080     20       5  18759      0.70269      0.24112
ENSG00000251170    4  105151537  105332192     32       5  18759      -1.3606      0.91318
ENSG00000168772    4  105389469  105416058      9       3  18759       1.3281     0.092073
ENSG00000245384    4  105412122  105618749     89      17  18759      0.69289      0.24419
ENSG00000250670    4  105478117  105490034      2       1  18759      0.15883       0.4369
ENSG00000248242    4  105575031  105887950    102      24  18759      0.64534      0.25935
ENSG00000248373    4  105828514  106041157     73      20  18759     -0.72043      0.76437
ENSG00000251473    4  106024048  106025161      1       1  18759    -0.062707        0.525
ENSG00000251259    4  106058437  106061776      1       1  18759     -0.84843       0.8019
ENSG00000168769    4  106067032  106200973     56      13  18759      -1.1153      0.86764
ENSG00000251586    4  106092511  106099220      2       1  18759      -1.2766      0.89912
ENSG00000138777    4  106290234  106395238     42       7  18759    -0.086062      0.53429
ENSG00000249264    4  106405855  106407237      1       1  18759      -1.7612       0.9609
ENSG00000250522    4  106461347  106473512     11       5  18759     -0.23063       0.5912
ENSG00000236699    4  106473777  106629250     79      18  18759      0.88362      0.18845
ENSG00000249885    4  106482748  106491395     15       5  18759      -1.0169       0.8454
ENSG00000248778    4  106600207  106601251      1       1  18759     -0.13957       0.5555
ENSG00000138785    4  106603784  106817143     90       9  18759      0.56523      0.28596
ENSG00000138780    4  106629935  106768885     69       8  18759      0.54603      0.29252
ENSG00000251175    4  106667402  106748329     40       6  18759      0.20457      0.41895
ENSG00000168743    4  106815932  106925184     37       8  18759     -0.18715      0.57423
ENSG00000250740    4  106848217  106853879      1       1  18759      0.62923       0.2646
ENSG00000249635    4  106924474  106943635      5       2  18759       1.6217     0.052435
ENSG00000145348    4  106962756  107242652     81       7  18759        1.128      0.12966
ENSG00000164022    4  107236701  107270383     15       2  18759       1.1823      0.11854
ENSG00000250298    4  107279555  107288359      5       2  18759      0.23351      0.40768
ENSG00000249613    4  107354781  107374605      4       2  18759       1.1559      0.12387
ENSG00000248915    4  107757655  107758758      1       1  18759     -0.20215       0.5801
ENSG00000155011    4  107842959  108204963    145      41  18759      0.63628       0.2623
ENSG00000251081    4  108179857  108223027     14       3  18759       1.4757     0.070008
ENSG00000138801    4  108511433  108641608     55      10  18759       1.4449     0.074249
ENSG00000164023    4  108745719  108836203     35      11  18759      0.32518      0.37252
ENSG00000245293    4  108784635  108899955     54      12  18759     -0.75985      0.77633
ENSG00000155016    4  108852525  108874613     14       3  18759        -0.34      0.63307
ENSG00000249604    4  108857187  108862411      5       2  18759     -0.24372      0.59628
ENSG00000138796    4  108910870  108956331     22       2  18759      -1.7439      0.95941
ENSG00000138795    4  108968701  109090112     38       6  18759      -1.0143      0.84477
ENSG00000232021    4  109088681  109177992     38       9  18759        1.086      0.13874
ENSG00000239939    4  109328999  109329734      1       1  18759      0.97492       0.1648
ENSG00000250485    4  109338861  109340919      2       1  18759       1.4545     0.072906
ENSG00000234492    4  109459346  109541616     30       5  18759     -0.37957      0.64787
ENSG00000109475    4  109541722  109551568      3       2  18759      0.24251      0.40419
ENSG00000198856    4  109571740  109588976      2       1  18759     -0.98268      0.83712
ENSG00000164089    4  109663196  109684210      8       2  18759       0.2436      0.40377
ENSG00000188517    4  109731877  110223813    210      40  18759    -0.023305       0.5093
ENSG00000246774    4  110224191  110237291      6       2  18759      -0.7122      0.76183
ENSG00000249465    4  110267482  110268615      1       1  18759       1.0812       0.1398
ENSG00000247950    4  110268631  110354973     28       5  18759      0.15984       0.4365
ENSG00000138802    4  110354928  110462052     31       3  18759      0.74772      0.22732
ENSG00000249965    4  110476326  110476888      1       1  18759      0.92879       0.1765
ENSG00000005059    4  110481361  110609874     51      10  18759     0.081208      0.46764
ENSG00000138794    4  110609785  110624739      8       3  18759     -0.48751      0.68705
ENSG00000273447    4  110613160  110613859      1       1  18759       0.2042       0.4191
ENSG00000123739    4  110631145  110651233      9       2  18759      0.44357      0.32868
ENSG00000205403    4  110661852  110723335     15       4  18759     -0.20036       0.5794
ENSG00000109534    4  110736666  110745893      4       1  18759      0.76266      0.22283
ENSG00000180245    4  110749150  110765760     10       2  18759      0.41075      0.34063
ENSG00000183423    4  110769358  110793471     14       4  18759     -0.25001      0.59871
ENSG00000249681    4  110800226  110801053      1       1  18759     -0.76848       0.7789
ENSG00000138798    4  110834040  110933422     54       8  18759      0.21586      0.41455
ENSG00000170522    4  110967002  111120355     86      25  18759     -0.35664      0.63932
ENSG00000250304    4  111212800  111214729      3       1  18759      0.78176      0.21718
ENSG00000138792    4  111286889  111486441     79      19  18759      0.80291      0.21101
ENSG00000251046    4  111337054  111339660      2       1  18759    -0.043102      0.51719
ENSG00000250511    4  111433644  111440661      3       2  18759      0.96107      0.16826
ENSG00000250103    4  111516671  111536614      3       1  18759      0.59877      0.27466
ENSG00000164093    4  111538579  111563279     10       3  18759      0.37508       0.3538
ENSG00000249519    4  111715559  111718500      4       2  18759      -1.2196      0.88868
ENSG00000251483    4  111866265  111866955      1       1  18759      -1.3997       0.9192
ENSG00000251312    4  111984739  111985383      1       1  18759     -0.32418       0.6271
ENSG00000248656    4  112561651  112569964      5       3  18759      -2.2065      0.98632
ENSG00000250855    4  112723957  112761042     12       3  18759       1.1937       0.1163
ENSG00000248432    4  112725574  112730850      3       1  18759       1.1703      0.12093
ENSG00000249815    4  112748037  112993854     71      11  18759      0.66274      0.25375
ENSG00000174749    4  113066553  113116412     19       3  18759      0.56833      0.28491
ENSG00000243280    4  113092371  113092683      2       1  18759       0.8606      0.19473
ENSG00000260526    4  113150717  113152752      2       1  18759      0.89198       0.1862
ENSG00000138660    4  113152893  113191203      7       3  18759       1.1474      0.12561
ENSG00000272567    4  113194124  113194472      1       1  18759      0.54493       0.2929
ENSG00000145365    4  113195698  113207059      9       2  18759      0.80351      0.21084
ENSG00000073331    4  113206665  113363776    101      28  18759      0.89082      0.18651
ENSG00000251441    4  113277291  113280975      2       1  18759      -1.1165      0.86789
ENSG00000248697    4  113377080  113378941      4       2  18759       0.5652      0.28597
ENSG00000178403    4  113434672  113437328      1       1  18759    -0.034348       0.5137
ENSG00000249509    4  113436541  113468037     16       3  18759    -0.033902      0.51352
ENSG00000138658    4  113460492  113558151     39       6  18759      -1.0911      0.86238
ENSG00000174720    4  113558120  113578748      5       2  18759     -0.99511      0.84016
ENSG00000249532    4  113567632  113571207      2       1  18759     -0.58807      0.72176
ENSG00000250046    4  113614203  113627966      3       1  18759      0.20405      0.41916
ENSG00000250500    4  113718206  113719847      3       1  18759      -0.5106      0.69518
ENSG00000145362    4  113739265  114304896    316      74  18759      0.46832      0.31978
ENSG00000234841    4  113747463  113748763      2       1  18759      -1.0539      0.85403
ENSG00000248152    4  113900746  113993118     80      22  18759      0.62699      0.26533
ENSG00000249373    4  113952443  113955707      4       2  18759       0.9099      0.18144
ENSG00000196656    4  114135137  114138326      2       1  18759      0.68032      0.24815
ENSG00000145349    4  114372188  114683083    134      29  18759      0.07452       0.4703
ENSG00000180801    4  114821440  114900883     47       8  18759     -0.38029      0.64813
ENSG00000249304    4  114864412  114865476      1       1  18759      0.35686       0.3606
ENSG00000174607    4  115519611  115599380     32       4  18759       1.4441     0.074354
ENSG00000138653    4  115748919  116035032    103      19  18759     -0.84847      0.80191
ENSG00000250693    4  116549968  116550863      3       2  18759     -0.85139      0.80272
ENSG00000248173    4  116843171  117218316     88      15  18759       -0.235       0.5929
ENSG00000250442    4  116964563  116965201      1       1  18759     -0.46211        0.678
ENSG00000249259    4  117016266  117018222      1       1  18759     -0.72053       0.7644
ENSG00000248139    4  117347139  117352048      2       1  18759      -1.4682      0.92898
ENSG00000250791    4  117410520  117436302      6       2  18759      -1.7389      0.95897
ENSG00000213493    4  117519317  117520767      3       1  18759     -0.97594      0.83545
ENSG00000271053    4  117779249  117780129      2       1  18759      -1.1404      0.87295
ENSG00000174599    4  118004718  118006736      1       1  18759      0.16722       0.4336
ENSG00000224932    4  118235753  118281795     16       7  18759      0.15793      0.43726
ENSG00000228358    4  118281781  118294008      7       3  18759      0.55263      0.29026
ENSG00000237684    4  118334618  118335435      1       1  18759      0.93575       0.1747
ENSG00000236922    4  118349552  118612343    167      34  18759       2.5225    0.0058258
ENSG00000213492    4  118495667  118497329      2       1  18759      0.11018      0.45613
ENSG00000229565    4  118755556  118791103     14       3  18759     -0.86494      0.80646
ENSG00000164100    4  118954773  119179803     80      11  18759      0.28466      0.38795
ENSG00000251463    4  119114560  119115906      2       1  18759      0.61677      0.26869
ENSG00000164099    4  119201193  119274158     20       5  18759     0.069817      0.47217
ENSG00000154608    4  119388745  119476483     12       4  18759       1.2642      0.10309
ENSG00000145388    4  119606523  119636588     11       2  18759        2.412    0.0079335
ENSG00000150961    4  119643978  119759838     41       8  18759       1.9731     0.024243
ENSG00000172403    4  119809996  119982402    117      26  18759      0.45335      0.32515
ENSG00000249002    4  119927187  119927556      1       1  18759      -1.2319        0.891
ENSG00000172399    4  120056939  120108944     18       5  18759       -1.634      0.94887
ENSG00000178636    4  120113928  120133799      7       3  18759      -1.2715      0.89823
ENSG00000145390    4  120133742  120216672     29       5  18759     -0.80823      0.79052
ENSG00000164096    4  120218207  120225600      5       2  18759     -0.25028      0.59882
ENSG00000145384    4  120238405  120243545      9       2  18759     -0.76032      0.77647
ENSG00000250412    4  120255484  120299388     16       3  18759     -0.17906      0.57106
ENSG00000249244    4  120312986  120316490      1       1  18759    -0.077281       0.5308
ENSG00000245958    4  120375946  120473180     50       3  18759     0.088399      0.46478
ENSG00000138735    4  120415550  120550146     54       5  18759     -0.21517      0.58518
ENSG00000250772    4  120720244  120725670      2       1  18759        2.392    0.0083787
ENSG00000250183    4  120858712  120885053      4       2  18759     -0.34818      0.63615
ENSG00000250392    4  120860695  120885448      3       2  18759      -1.4315      0.92385
ENSG00000164109    4  120976763  120988229      8       2  18759      -1.2733      0.89854
ENSG00000250938    4  120988113  121337921    124      17  18759     -0.53649      0.70419
ENSG00000225665    4  121263211  121263802      1       1  18759     -0.51465       0.6966
ENSG00000249409    4  121560245  121571951      5       1  18759      -0.7396      0.77023
ENSG00000138738    4  121606074  121844025    114      22  18759    -0.014317      0.50571
ENSG00000173376    4  121956768  121994176     20       4  18759      -1.1662      0.87823
ENSG00000250344    4  121992584  122001631      4       2  18759      -1.0639      0.85632
ENSG00000050730    4  122052563  122148621     31       4  18759     -0.63097      0.73597
ENSG00000186867    4  122250467  122302214     34       6  18759       -1.883      0.97015
ENSG00000213480    4  122290588  122291500      1       1  18759      0.22138       0.4124
ENSG00000224062    4  122372696  122373122      1       1  18759      0.19831       0.4214
ENSG00000164111    4  122589110  122618268     20       6  18759      -1.4638      0.92838
ENSG00000164112    4  122680088  122686582      4       2  18759      0.71451      0.23746
ENSG00000123737    4  122722472  122738176      2       1  18759       2.3072     0.010523
ENSG00000145386    4  122737599  122745087      5       2  18759       1.9203     0.027409
ENSG00000138686    4  122745595  122791652     13       3  18759     0.042951      0.48287
ENSG00000138741    4  122800182  122872909     21       4  18759      0.70096      0.24166
ENSG00000138688    4  123073488  123283913     24       5  18759       -1.208      0.88648
ENSG00000164113    4  123300121  123350957     17       4  18759     -0.83965      0.79945
ENSG00000109471    4  123372625  123377880      2       1  18759      -1.0667      0.85695
ENSG00000138684    4  123533783  123542224      3       1  18759      -1.2261      0.88992
ENSG00000227145    4  123540138  123610311     35      11  18759      -1.1416      0.87318
ENSG00000224786    4  123651703  123653348      2       1  18759     0.024731      0.49013
ENSG00000181004    4  123653857  123666098      6       2  18759     -0.40092      0.65576
ENSG00000138685    4  123747863  123819391     32       9  18759    -0.026506      0.51057
ENSG00000273007    4  123803033  123805867      1       1  18759      -1.6343       0.9489
ENSG00000170917    4  123809852  123844123     20       4  18759     -0.44078      0.67031
ENSG00000145375    4  123844229  124240605    127      13  18759      0.62676      0.26541
ENSG00000164056    4  124317950  124324910      6       2  18759      -1.3938      0.91831
ENSG00000249125    4  124411423  124443261     13       4  18759       1.6437     0.050121
ENSG00000251526    4  124426434  124448680      9       3  18759      0.72638       0.2338
ENSG00000249464    4  124571422  124851561    122      19  18759    -0.065116      0.52596
ENSG00000228489    4  124666905  124667381      1       1  18759      0.79985       0.2119
ENSG00000249837    4  125070532  125173199     32       8  18759     -0.65432      0.74355
ENSG00000261083    4  125421097  125479589     32       7  18759     -0.48514      0.68621
ENSG00000151458    4  125585207  125633887     20       2  18759      -0.3972      0.65439
ENSG00000196159    4  126237554  126414087     68      17  18759    -0.076874      0.53064
ENSG00000250149    4  126597873  126673948     24       4  18759       1.8268     0.033863
ENSG00000251436    4  126602332  126604823      4       2  18759       1.6108     0.053614
