# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = turquoise
# _SET1_ NGENES = 1064
# _SET1_ P = 0.00201074
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET1_     ENSG00000130226     7  153584182  154685995   3920     284  160000    -0.090647      0.53611
_SET1_     ENSG00000155093     7  157331750  158380480   4212     233  160000       1.8412     0.032799
_SET1_     ENSG00000198010     8    1449532    1656642    991      43  160000     -0.83247      0.79743
_SET1_     ENSG00000036448     8    1993155    2113475   1079      71  160000       0.3646      0.35771
_SET1_     ENSG00000061337     8   20103676   20161474    234      40  160000      0.75364      0.22553
_SET1_     ENSG00000168546     8   21547915   21669869    284      53  160000     0.087407      0.46517
_SET1_     ENSG00000158856     8   21906506   21940038    128      15  160000      0.26957      0.39375
_SET1_     ENSG00000173566     8   21964383   21966932      5       2  160000      0.74353      0.22858
_SET1_     ENSG00000147439     8   22477931   22526661    131      17  160000       1.6979      0.04476
_SET1_     ENSG00000008853     8   22844930   22877712     83      19  160000       2.1672     0.015109
_SET1_     ENSG00000120899     8   27168999   27316903    415      23  160000    -0.055344      0.52207
_SET1_     ENSG00000012232     8   28457986   28613116    328      33  160000       1.2994     0.096902
_SET1_     ENSG00000133878     8   33448856   33457624     20       5  160000       2.1974     0.013995
_SET1_     ENSG00000169122     8   58907068   59116838    552      50  160000      0.24633      0.40272
_SET1_     ENSG00000178860     8   72753784   72756703      9       4  160000     -0.44464      0.67171
_SET1_     ENSG00000079102     8   92967203   93115514    186       8  160000       3.0564      0.00112
_SET1_     ENSG00000176406     8  104512976  105268322   2423      28  160000        3.725   9.7677e-05
_SET1_     ENSG00000153317     8  131064353  131455906   1277      37  160000     -0.90344      0.81685
_SET1_     ENSG00000184156     8  133133108  133493200   1283      93  160000    -0.042725      0.51704
_SET1_     ENSG00000008513     8  134467091  134584183    456      67  160000     -0.13408      0.55333
_SET1_     ENSG00000167632     8  140742586  141468678   2344     157  160000     -0.06186      0.52466
_SET1_     ENSG00000105339     8  142127377  142205907    174      36  160000       1.1928      0.11647
_SET1_     ENSG00000160932     8  144099399  144105249     15       5  160000      0.83158      0.20282
_SET1_     ENSG00000176956     8  144239331  144242128      6       2  160000     -0.70069      0.75825
_SET1_     ENSG00000104522     8  144694788  144700218     20       5  160000       1.2995     0.096893
_SET1_     ENSG00000179950     8  144898514  144912029     28       7  160000      -1.1945      0.88385
_SET1_     ENSG00000178719     8  145064226  145067583      5       2  160000    -0.071078      0.52833
_SET1_     ENSG00000197858     8  145137493  145141119      5       2  160000      0.36701      0.35681
_SET1_     ENSG00000160948     8  145649000  145653931      8       3  160000        2.882    0.0019757
_SET1_     ENSG00000165271     9   33461439   33473928     29       9  160000       2.0146     0.021974
_SET1_     ENSG00000198722     9   35161999   35405335    368      23  160000      -1.2881      0.90115
_SET1_     ENSG00000198853     9   35490124   35561895    111      19  160000     -0.27947      0.61006
_SET1_     ENSG00000107140     9   35605367   35610038      6       3  160000        -1.79      0.96327
_SET1_     ENSG00000107175     9   35732332   35737001      6       4  160000        1.316     0.094093
_SET1_     ENSG00000137103     9   35814448   35854844     71      12  160000       3.4936   0.00023831
_SET1_     ENSG00000156345     9   90581356   90589668     18       6  160000      0.26938      0.39382
_SET1_     ENSG00000148082     9   91628060   91793682    518      39  160000      0.87865      0.18979
_SET1_     ENSG00000136928     9  101050391  101471479   1654     130  160000      0.34887       0.3636
_SET1_     ENSG00000095203     9  111934255  112083244    393      48  160000       2.6588    0.0039208
_SET1_     ENSG00000119522     9  126141933  126692431   1342      48  160000       2.0174     0.021829
_SET1_     ENSG00000136854     9  130374544  130457460     89      16  160000       2.4823    0.0065274
_SET1_     ENSG00000136807     9  130547958  130553066     10       3  160000       1.8789     0.030127
_SET1_     ENSG00000257524     9  130630143  130649066     39      12  160000       1.2089      0.11334
_SET1_     ENSG00000136908     9  130697378  130700763      7       1  160000      0.96146      0.16816
_SET1_     ENSG00000148334     9  130882972  130890741      7       4  160000    -0.084005      0.53347
_SET1_     ENSG00000171159     9  130922539  130926207      6       1  160000       2.7868    0.0026618
_SET1_     ENSG00000148337     9  130928343  130966662     81       9  160000       1.2691      0.10221
_SET1_     ENSG00000106976     9  130965658  131017527    110      18  160000       1.0552      0.14567
_SET1_     ENSG00000160445     9  131492065  131534693     48       9  160000      -1.8304      0.96641
_SET1_     ENSG00000107021     9  131549483  131572711     78      10  160000      -1.8315      0.96649
_SET1_     ENSG00000167136     9  131580753  131584956     11       3  160000     -0.54384      0.70673
_SET1_     ENSG00000148341     9  131769315  131790582     28       7  160000      0.16045      0.43626
_SET1_     ENSG00000119383     9  131873229  131911225     94       5  160000     -0.27773      0.60939
_SET1_     ENSG00000148331     9  132399171  132404444     14       5  160000      0.41744      0.33818
_SET1_     ENSG00000136878     9  132596977  132644107    353      13  160000       1.4738     0.070274
_SET1_     ENSG00000107130     9  132934857  132999583    243      29  160000       2.0129     0.022061
_SET1_     ENSG00000130707     9  133320316  133376661    129      24  160000      0.69317       0.2441
_SET1_     ENSG00000130714     9  134378289  134399193     78       6  160000      -1.2535      0.89499
_SET1_     ENSG00000107263     9  134452157  134615461    419      25  160000      -1.3396      0.90981
_SET1_     ENSG00000165699     9  135766735  135820020    109      15  160000      0.95107      0.17078
_SET1_     ENSG00000160326     9  136336217  136344259     26       9  160000     -0.22491      0.58898
_SET1_     ENSG00000196422     9  138370925  138380739     29       5  160000      -1.2633      0.89676
_SET1_     ENSG00000122140     9  138391830  138396519     17       5  160000     -0.91112      0.81888
_SET1_     ENSG00000130560     9  138824815  138853226    105      13  160000     -0.98921      0.83872
_SET1_     ENSG00000165688     9  139305110  139318213     48      10  160000      0.53851      0.29511
_SET1_     ENSG00000148384     9  139323071  139334274     55      10  160000       1.0227      0.15323
_SET1_     ENSG00000172889     9  139553308  139567130     40       8  160000      -1.5363      0.93777
_SET1_     ENSG00000196642     9  139702374  139735639     48       7  160000      -1.4252      0.92295
_SET1_     ENSG00000107281     9  139933922  139940655     15       6  160000        2.277     0.011395
_SET1_     ENSG00000177239     9  139981379  140003635     49      12  160000      0.21287      0.41572
_SET1_     ENSG00000176884     9  140032842  140063207     55      12  160000     -0.76345       0.7774
_SET1_     ENSG00000176248     9  140069236  140082989     32       4  160000    -0.085656      0.53413
_SET1_     ENSG00000176101     9  140083099  140084822      4       1  160000     0.044705      0.48217
_SET1_     ENSG00000212864     9  140114707  140116033      2       1  160000      0.76658      0.22166
_SET1_     ENSG00000188229     9  140135665  140138159      1       1  160000      -1.5649       0.9412
_SET1_     ENSG00000188986     9  140149625  140167998     61       5  160000       1.0335      0.15068
_SET1_     ENSG00000165802     9  140342022  140353786     16       7  160000     -0.10143       0.5404
_SET1_     ENSG00000148408     9  140772241  141019076    525      35  160000      0.57064      0.28412
_SET1_     ENSG00000183049    10   12391481   12877545   1912     154  160000       5.7241   5.1978e-09
_SET1_     ENSG00000197444    10   50942689   50970425     82      11  160000       1.0046      0.15754
_SET1_     ENSG00000156515    10   71029740   71161638    509      61  160000     -0.10689      0.54256
_SET1_     ENSG00000172731    10   72058729   72142382    316      31  160000      0.21456      0.41506
_SET1_     ENSG00000197746    10   73576055   73611126    125      20  160000      0.58714      0.27855
_SET1_     ENSG00000107742    10   73818793   73848790     93      11  160000     -0.93539      0.82521
_SET1_     ENSG00000176986    10   75504120   75531919     36       6  160000       2.4009    0.0081765
_SET1_     ENSG00000156113    10   78629359   79398353   2135     150  160000       1.2014      0.11479
_SET1_     ENSG00000122359    10   81910645   81965328    214      17  160000      0.43207      0.33285
_SET1_     ENSG00000173267    10   88718375   88723017     19       4  160000     -0.39728      0.65442
_SET1_     ENSG00000138207    10   95351444   95361501     50       6  160000      -1.0074      0.84313
_SET1_     ENSG00000269891    10   98757795   99052413    850      74  160000       1.1692      0.12117
_SET1_     ENSG00000052749    10   99116115   99161127    186       8  160000       1.0584      0.14493
_SET1_     ENSG00000155229    10   99218081   99258551     73      13  160000     -0.35768      0.63971
_SET1_     ENSG00000119946    10  101088856  101154087    146      25  160000     -0.67861      0.75131
_SET1_     ENSG00000075826    10  102246399  102289628     69       6  160000      0.09264      0.46309
_SET1_     ENSG00000166135    10  102288829  102319755     84       4  160000       0.1505      0.44018
_SET1_     ENSG00000166167    10  103113820  103317078    424      14  160000       1.9558     0.025244
_SET1_     ENSG00000107833    10  103541082  103543170      3       1  160000       4.2584   1.0295e-05
_SET1_     ENSG00000120049    10  103585731  103603677     30      11  160000       6.1898   3.0117e-10
_SET1_     ENSG00000166189    10  103825147  103827792      3       2  160000      0.50832      0.30561
_SET1_     ENSG00000148840    10  103892787  103910082     21       8  160000        2.191     0.014225
_SET1_     ENSG00000107862    10  104005289  104142656    202      21  160000       7.0774   7.3455e-13
_SET1_     ENSG00000059915    10  104162376  104181296     23       9  160000       7.0597   8.3443e-13
_SET1_     ENSG00000107872    10  104178946  104182893      4       2  160000       4.0564   2.4916e-05
_SET1_     ENSG00000188690    10  127477146  127511817     79       6  160000       2.5903     0.004795
_SET1_     ENSG00000151640    10  134000404  134019280     63      12  160000       1.2895     0.098615
_SET1_     ENSG00000130640    10  135093135  135125841    105      19  160000      -0.3594      0.64035
_SET1_     ENSG00000130643    10  135138927  135150475     31      11  160000     -0.37839      0.64743
_SET1_     ENSG00000130649    10  135333910  135374724    220      15  160000      0.99923      0.15884
_SET1_     ENSG00000177963    11     207511     215113     26       9  160000     -0.71387      0.76234
_SET1_     ENSG00000174775    11     532242     537287     26       5  160000     -0.57384      0.71696
_SET1_     ENSG00000177030    11     644233     706715    251      20  160000        -0.48      0.68439
_SET1_     ENSG00000184524    11     787104     790123      6       3  160000     -0.45193      0.67434
_SET1_     ENSG00000177542    11     790475     798316     11       5  160000     -0.23344      0.59229
_SET1_     ENSG00000183020    11     924894    1012239    318      14  160000       1.2509      0.10549
_SET1_     ENSG00000078902    11    1295601    1330884    123      25  160000      0.25456      0.39953
_SET1_     ENSG00000174672    11    1411129    1483919    358      30  160000      0.85747      0.19559
_SET1_     ENSG00000184545    11    1575274    1593150     60       7  160000       1.1369      0.12778
_SET1_     ENSG00000117984    11    1773982    1785222     38       8  160000      -1.2024       0.8854
_SET1_     ENSG00000214026    11    1968508    2005752    145      21  160000     -0.85761      0.80445
_SET1_     ENSG00000110628    11    2920951    2946476    106      25  160000      0.26856      0.39414
_SET1_     ENSG00000167323    11    3875757    4114439    589      24  160000     -0.47639       0.6831
_SET1_     ENSG00000166313    11    6416355    6440644     53      20  160000     -0.51055      0.69517
_SET1_     ENSG00000110171    11    6469843    6495689     53      12  160000     -0.44519      0.67191
_SET1_     ENSG00000166402    11    8040791    8127659    288      43  160000     0.063137      0.47483
_SET1_     ENSG00000133816    11   12115543   12285334    653      69  160000     -0.20532      0.58134
_SET1_     ENSG00000006071    11   17414432   17498449    295      28  160000       1.3556     0.087605
_SET1_     ENSG00000129159    11   17756359   17804602    127      21  160000      0.95459      0.16989
_SET1_     ENSG00000129158    11   17809595   18034709    436      36  160000       4.4855   3.6379e-06
_SET1_     ENSG00000135372    11   34127149   34169217     87       6  160000     -0.20319      0.58051
_SET1_     ENSG00000179431    11   35639735   35642419      2       1  160000      0.26145      0.39687
_SET1_     ENSG00000175264    11   45670427   45687172     44       7  160000     -0.47924      0.68412
_SET1_     ENSG00000121671    11   45868669   45904798     67      13  160000     -0.67147      0.74904
_SET1_     ENSG00000175224    11   46638826   46696368     52       8  160000      0.30783      0.37911
_SET1_     ENSG00000149182    11   47185848   47198676     21       7  160000      0.77131      0.22026
_SET1_     ENSG00000110514    11   47290712   47351582    138      16  160000      0.35119      0.36272
_SET1_     ENSG00000149136    11   57093459   57103351     18       4  160000     -0.29314      0.61529
_SET1_     ENSG00000110107    11   60658202   60674060     27       5  160000      0.20434      0.41904
_SET1_     ENSG00000006118    11   60691935   60704631     46       5  160000      0.46354      0.32149
_SET1_     ENSG00000134780    11   61447905   61514473    129      19  160000       1.7959     0.036257
_SET1_     ENSG00000149541    11   62382768   62389647     10       4  160000     0.027243      0.48913
_SET1_     ENSG00000185085    11   62414320   62420774      5       3  160000       1.1443      0.12625
_SET1_     ENSG00000072518    11   63606400   63678491    113      11  160000       1.0633      0.14383
_SET1_     ENSG00000167770    11   63753325   63769283     27       5  160000       1.5773     0.057364
_SET1_     ENSG00000002330    11   64037302   64052176     20       9  160000       1.6742     0.047045
_SET1_     ENSG00000110076    11   64373646   64490660    165      17  160000     -0.10315      0.54108
_SET1_     ENSG00000068831    11   64494383   64512928     24       5  160000      0.67603      0.24951
_SET1_     ENSG00000133895    11   64570982   64578766     11       4  160000       0.2697       0.3937
_SET1_     ENSG00000110046    11   64662007   64684722     38       3  160000      -1.0915      0.86247
_SET1_     ENSG00000068971    11   64685025   64701945     38       9  160000     -0.46359      0.67853
_SET1_     ENSG00000149823    11   64856796   64879332     34      10  160000     0.064512      0.47428
_SET1_     ENSG00000149809    11   64879317   64883856      8       2  160000     -0.11061      0.54404
_SET1_     ENSG00000014216    11   64948037   64979477     57      10  160000     -0.42496      0.66457
_SET1_     ENSG00000173465    11   65337901   65341413      6       2  160000      -0.8936      0.81423
_SET1_     ENSG00000172757    11   65590493   65629497     79      16  160000        1.306     0.095769
_SET1_     ENSG00000175602    11   65657875   65659105      2       1  160000       1.1896       0.1171
_SET1_     ENSG00000175573    11   65684279   65686588      3       1  160000     -0.65556      0.74395
_SET1_     ENSG00000087365    11   65818200   65836779     27       4  160000       2.1445     0.015995
_SET1_     ENSG00000175115    11   65837834   66012218    310      19  160000       2.8069    0.0025011
_SET1_     ENSG00000174996    11   66024765   66035331     15       4  160000       2.2269     0.012976
_SET1_     ENSG00000174903    11   66036004   66044963     18       6  160000       1.9771     0.024015
_SET1_     ENSG00000256349    11   66276550   66301084     49       6  160000       1.4183     0.078053
_SET1_     ENSG00000174080    11   66330934   66336312     14       3  160000       2.7817    0.0027036
_SET1_     ENSG00000173898    11   66452719   66496697     35      15  160000       2.3875     0.008481
_SET1_     ENSG00000173715    11   66511922   66610987     92      20  160000       3.4201   0.00031303
_SET1_     ENSG00000173621    11   66624118   66627946      2       1  160000        3.267   0.00054347
_SET1_     ENSG00000173227    11   66774249   66818334     43      16  160000       2.2436     0.012428
_SET1_     ENSG00000172531    11   67165654   67188654     45       9  160000     -0.22389      0.58858
_SET1_     ENSG00000110711    11   67250512   67258574     10       2  160000       1.6907     0.045451
_SET1_     ENSG00000110697    11   67259239   67273734      5       3  160000       1.6422     0.050272
_SET1_     ENSG00000110717    11   67798084   67804111     12       4  160000      -1.2764       0.8991
_SET1_     ENSG00000162105    11   70313961   70963623   1873     132  160000    -0.026751      0.51067
_SET1_     ENSG00000137522    11   71639747   71708643    192       9  160000     -0.56098       0.7126
_SET1_     ENSG00000110200    11   71817424   71823826     10       3  160000       0.2009      0.42039
_SET1_     ENSG00000186642    11   72287185   72385635    278      29  160000        4.217   1.2379e-05
_SET1_     ENSG00000110237    11   73019334   73080136    173      16  160000       1.5132     0.065109
_SET1_     ENSG00000214517    11   73882144   73965748    169      11  160000     -0.13066      0.55198
_SET1_     ENSG00000158555    11   75145685   75236948    217      19  160000      0.24111      0.40473
_SET1_     ENSG00000149260    11   76777979   76837201    170      33  160000      0.60476      0.27267
_SET1_     ENSG00000137726    11  117707693  117748201    136      22  160000      0.67456      0.24998
_SET1_     ENSG00000149428    11  118914900  118927913     22       7  160000      0.48712      0.31309
_SET1_     ENSG00000172375    11  118972908  118989252     46       9  160000       2.0551     0.019936
_SET1_     ENSG00000172350    11  119019722  119033360     25       6  160000         2.34    0.0096415
_SET1_     ENSG00000154096    11  119288090  119295695     18       3  160000     -0.42429      0.66432
_SET1_     ENSG00000166257    11  123499895  123525952    105      20  160000     0.019984      0.49203
_SET1_     ENSG00000154146    11  124609742  124617106     12       3  160000      0.28115       0.3893
_SET1_     ENSG00000165495    11  125034583  125303285    794      82  160000     -0.79291      0.78609
_SET1_     ENSG00000134909    11  128834955  129149219    678      24  160000        1.218      0.11162
_SET1_     ENSG00000134917    11  130274820  130298888     72      19  160000       1.1564      0.12376
_SET1_     ENSG00000010295    12    6647541    6665239     50       7  160000     -0.16965      0.56736
_SET1_     ENSG00000089693    12    6857170    6876641     54       9  160000     -0.34953      0.63666
_SET1_     ENSG00000159335    12    6874682    6880116      7       2  160000     -0.18635      0.57391
_SET1_     ENSG00000250510    12    6930711    6939136     20       9  160000      -0.3145      0.62343
_SET1_     ENSG00000111667    12    6961292    6975796     10       4  160000     -0.10465      0.54167
_SET1_     ENSG00000139182    12    7282294    7311541     55      10  160000      0.47739      0.31654
_SET1_     ENSG00000139197    12    7341281    7371170    102      13  160000      -1.2705      0.89804
_SET1_     ENSG00000048540    12   16701307   16763528     64      19  160000       3.6774   0.00011783
_SET1_     ENSG00000110888    12   30862486   30907885    132      15  160000       1.5101     0.065511
_SET1_     ENSG00000174233    12   49159975   49182820     40       5  160000      0.39872      0.34505
_SET1_     ENSG00000167535    12   49207577   49222724     25      12  160000       1.6742     0.047041
_SET1_     ENSG00000134285    12   49315301   49320257      9       3  160000      0.60096      0.27393
_SET1_     ENSG00000134287    12   49329506   49351334     71       8  160000      0.63687       0.2621
_SET1_     ENSG00000181418    12   49388932   49393092      6       3  160000        4.393   5.5905e-06
_SET1_     ENSG00000123416    12   49521565   49525180      6       1  160000      0.32354      0.37314
_SET1_     ENSG00000187778    12   49950327   49961936     19       5  160000       4.2309   1.1637e-05
_SET1_     ENSG00000135472    12   50260679   50298000     97      22  160000     0.076975      0.46932
_SET1_     ENSG00000184271    12   51580719   51611477     72      15  160000     -0.11574      0.54607
_SET1_     ENSG00000135503    12   52345451   52390862     74      12  160000      0.94427      0.17252
_SET1_     ENSG00000167779    12   53491220   53496129      7       4  160000        1.432     0.076067
_SET1_     ENSG00000182544    12   53645035   53648189     10       3  160000     -0.63758      0.73813
_SET1_     ENSG00000139637    12   53693470   53700961      8       2  160000     0.025253      0.48993
_SET1_     ENSG00000139625    12   53874274   53893847     13       7  160000      0.57836      0.28151
_SET1_     ENSG00000123360    12   54943134   54973023     85      23  160000      -1.0949      0.86321
_SET1_     ENSG00000135447    12   54969171   54982443     37       8  160000     0.039571      0.48422
_SET1_     ENSG00000065357    12   56321103   56347811     22       7  160000      0.64894      0.25819
_SET1_     ENSG00000139613    12   56556767   56583351     19       8  160000       2.2613      0.01187
_SET1_     ENSG00000139579    12   56615799   56623638     10       5  160000      0.31127       0.3778
_SET1_     ENSG00000062485    12   56665483   56694176     44       6  160000      0.90773      0.18201
_SET1_     ENSG00000166886    12   57482677   57489259     13       7  160000      -1.1731      0.87963
_SET1_     ENSG00000166888    12   57489191   57525922     66      13  160000      0.64713      0.25877
_SET1_     ENSG00000179912    12   57643392   57824788    227      12  160000       2.6043    0.0046033
_SET1_     ENSG00000166986    12   57869228   57911352     73       8  160000     0.037382      0.48509
_SET1_     ENSG00000178498    12   57998405   58003587      6       3  160000      -0.1153      0.54589
_SET1_     ENSG00000135454    12   58017193   58027138     21       5  160000      0.18786      0.42549
_SET1_     ENSG00000111696    12  104164231  104234975    324      19  160000       1.4387     0.075115
_SET1_     ENSG00000111249    12  111471828  111788358    421      32  160000      0.14239      0.44338
_SET1_     ENSG00000089169    12  113008184  113336686    628      55  160000     -0.15431      0.56132
_SET1_     ENSG00000139405    12  113623331  113630173     14       3  160000      0.42048      0.33707
_SET1_     ENSG00000088992    12  117476728  117537284    212      18  160000       2.3704    0.0088849
_SET1_     ENSG00000089220    12  118573663  118583389     29       8  160000       1.6531      0.04915
_SET1_     ENSG00000122966    12  120123595  120315095    441      27  160000      0.80121       0.2115
_SET1_     ENSG00000135127    12  120427673  120532298    202      14  160000      0.43403      0.33213
_SET1_     ENSG00000022840    12  120971283  121015397    138      18  160000       3.0076    0.0013167
_SET1_     ENSG00000157782    12  121078355  121105127     85      17  160000       2.0203     0.021675
_SET1_     ENSG00000110931    12  121675497  121736111    184      34  160000       -0.529       0.7016
_SET1_     ENSG00000139725    12  122215664  122241309     61       7  160000      0.63747      0.26191
_SET1_     ENSG00000110987    12  122457328  122499948    121      26  160000       2.7193    0.0032707
_SET1_     ENSG00000150967    12  123405498  123466196     63      14  160000       5.4055   3.2321e-08
_SET1_     ENSG00000256028    12  123459867  123467454      7       2  160000       6.4179   6.9078e-11
_SET1_     ENSG00000119242    12  124403207  124457378    115       9  160000      0.26959      0.39374
_SET1_     ENSG00000196498    12  124808961  125052135    843     103  160000       1.7997     0.035953
_SET1_     ENSG00000081760    12  125549925  125627873    225      26  160000      0.80268      0.21108
_SET1_     ENSG00000060709    12  130880682  131200826   1465     136  160000       2.0008     0.022705
_SET1_     ENSG00000177169    12  132379196  132407712     73      14  160000      -0.1381      0.55492
_SET1_     ENSG00000184967    12  132628993  132637013     14       7  160000      0.07903       0.4685
_SET1_     ENSG00000090615    12  133345495  133405444    236      23  160000      0.87181      0.19165
_SET1_     ENSG00000179611    13   44542560   44545335     29       5  160000     -0.17603      0.56987
_SET1_     ENSG00000165300    13   88324870   88331871      5       3  160000       1.7004     0.044526
_SET1_     ENSG00000041515    13  109248500  109860355   2399     150  160000       2.9219    0.0017395
_SET1_     ENSG00000126217    13  113548692  113754053    824      73  160000       1.5467     0.060972
_SET1_     ENSG00000183087    13  114523522  114567046    207      22  160000      0.18962       0.4248
_SET1_     ENSG00000100888    14   21853353   21924285    126      13  160000       2.3781    0.0087009
_SET1_     ENSG00000092068    14   23594504   23652883    145      33  160000      0.59253      0.27675
_SET1_     ENSG00000092096    14   23815515   23822121      8       4  160000      0.82334      0.20516
_SET1_     ENSG00000213983    14   24028774   24037279      4       2  160000      -0.5443      0.70688
_SET1_     ENSG00000100884    14   24540046   24547309     11       5  160000       1.6347     0.051057
_SET1_     ENSG00000092098    14   24615892   24629870     24      10  160000       1.9638     0.024776
_SET1_     ENSG00000100949    14   24734744   24740945     21       5  160000       1.2931     0.097985
_SET1_     ENSG00000139874    14   38677204   38682272     10       3  160000      -1.6432      0.94983
_SET1_     ENSG00000070182    14   65213002   65346601    500      39  160000       2.0246     0.021452
_SET1_     ENSG00000139998    14   65412532   65439494     76      12  160000        2.233     0.012776
_SET1_     ENSG00000072110    14   69340860   69446157    398      41  160000       4.0078   3.0644e-05
_SET1_     ENSG00000255994    14   70037483   70038032      1       1  160000      0.87495       0.1908
_SET1_     ENSG00000006432    14   71189243   71276251    326      25  160000      0.54805      0.29183
_SET1_     ENSG00000197555    14   71787166   72207946    598      32  160000       0.6655      0.25287
_SET1_     ENSG00000165553    14   77731826   77737655     10       5  160000    -0.093765      0.53735
_SET1_     ENSG00000100605    14   93403259   93582665    536      33  160000   -0.0094628      0.50378
_SET1_     ENSG00000036530    14  100150641  100193638    115      16  160000       1.8626      0.03126
_SET1_     ENSG00000196405    14  100437786  100610573    491      32  160000     -0.15146      0.56019
_SET1_     ENSG00000176473    14  100842755  100996640    248      26  160000     0.090924      0.46378
_SET1_     ENSG00000183092    14  101003486  101053750    135      21  160000       2.0134     0.022034
_SET1_     ENSG00000197102    14  102430865  102517129    167      20  160000     -0.20063       0.5795
_SET1_     ENSG00000131323    14  103243813  103377837    282      19  160000      0.43823      0.33061
_SET1_     ENSG00000198752    14  103398716  103523799    330      35  160000      -1.3827      0.91662
_SET1_     ENSG00000166165    14  103985996  103989448      5       2  160000       2.6379    0.0041707
_SET1_     ENSG00000088808    14  104200089  104313927    253      10  160000       1.2924     0.098114
_SET1_     ENSG00000142208    14  105235686  105262088     80      22  160000      0.56786      0.28506
_SET1_     ENSG00000099814    14  105331617  105363107    140      15  160000      0.50798      0.30573
_SET1_     ENSG00000140104    14  105452112  105476819     85      11  160000     0.076016       0.4697
_SET1_     ENSG00000184916    14  105607318  105635161     72      14  160000      0.58817      0.27821
_SET1_     ENSG00000185024    14  105675623  105781926    260      15  160000       1.3152     0.094218
_SET1_     ENSG00000182809    14  105939299  105946499      5       3  160000      0.11046      0.45602
_SET1_     ENSG00000184986    14  105992940  105996539      2       1  160000     -0.15029      0.55973
_SET1_     ENSG00000034053    15   29129629   29410518    587      22  160000     -0.31157      0.62232
_SET1_     ENSG00000176454    15   34651106   34659479     21       8  160000       2.0726     0.019106
_SET1_     ENSG00000137843    15   40509629   40569688    167      43  160000       1.0783      0.14045
_SET1_     ENSG00000137825    15   41785591   41795747     23       6  160000     -0.63141      0.73611
_SET1_     ENSG00000092445    15   41849873   41871536     37       8  160000        2.195     0.014081
_SET1_     ENSG00000137802    15   42066632   42120053     88      14  160000        3.205   0.00067527
_SET1_     ENSG00000166887    15   42450899   42500514     91      10  160000     -0.81385      0.79213
_SET1_     ENSG00000166963    15   43803156   43823818     23       6  160000         3.26    0.0005571
_SET1_     ENSG00000168781    15   43825660   43882430     36       7  160000       2.8343    0.0022964
_SET1_     ENSG00000237289    15   43885252   43897099     17       2  160000       2.0171     0.021841
_SET1_     ENSG00000171914    15   62682725   63136830   1290     114  160000     -0.29751      0.61696
_SET1_     ENSG00000166949    15   67356101   67487533    401      52  160000       0.4555      0.32437
_SET1_     ENSG00000103647    15   68871308   69020145    451      44  160000      0.57161      0.28379
_SET1_     ENSG00000067225    15   72491370   72524164     50      11  160000       2.6799    0.0036825
_SET1_     ENSG00000137817    15   72533522   72565340     68      11  160000       2.5442    0.0054769
_SET1_     ENSG00000067221    15   74275547   74286963     29       7  160000      -1.1077        0.866
_SET1_     ENSG00000198794    15   75249560   75313837    169      18  160000       1.2458      0.10642
_SET1_     ENSG00000172379    15   80696692   80890278    565      58  160000       1.6656       0.0479
_SET1_     ENSG00000103723    15   83328033   83378666    118      21  160000       2.5482    0.0054147
_SET1_     ENSG00000103942    15   83509838   83654661    323      28  160000       1.0358      0.15014
_SET1_     ENSG00000140538    15   88418230   88799999    865      64  160000     -0.30874      0.62124
_SET1_     ENSG00000140521    15   89859534   89878092     34       6  160000    -0.008737      0.50349
_SET1_     ENSG00000185518    15   91643180   91844539    651      48  160000      -1.9622      0.97513
_SET1_     ENSG00000185442    15   93160673   93353114    831      47  160000      0.63142      0.26388
_SET1_     ENSG00000154237    15  101459420  101610317    556      41  160000     -0.27256       0.6074
_SET1_     ENSG00000103152    16     127006     135852     20       4  160000      -1.2063      0.88614
_SET1_     ENSG00000086506    16     230452     231180      4       2  160000    -0.058135      0.52318
_SET1_     ENSG00000242173    16     318726     333003     54      19  160000     -0.26157      0.60318
_SET1_     ENSG00000086504    16     417384     420527     21       6  160000    -0.049709      0.51982
_SET1_     ENSG00000090565    16     475619     573011    272      21  160000       1.8042     0.035599
_SET1_     ENSG00000197562    16     639357     679272    127      10  160000       1.7562     0.039527
_SET1_     ENSG00000103269    16     725666     728268      1       1  160000        2.181      0.01459
_SET1_     ENSG00000103266    16     730224     732870      4       2  160000       2.7492    0.0029868
_SET1_     ENSG00000103254    16     770581     772601      8       1  160000      0.72067      0.23556
_SET1_     ENSG00000103245    16     779753     791329     33       7  160000       1.8867     0.029602
_SET1_     ENSG00000127588    16     848041     850733     14       4  160000       1.5656     0.058715
_SET1_     ENSG00000007516    16    1383602    1399439     55      16  160000    -0.015328      0.50611
_SET1_     ENSG00000007520    16    1399241    1401912      7       3  160000    -0.065164      0.52598
_SET1_     ENSG00000187535    16    1560428    1662111    349      22  160000       3.3143   0.00045944
_SET1_     ENSG00000138834    16    1756184    1820318    147      21  160000        2.054     0.019986
_SET1_     ENSG00000074071    16    1821891    1823156      5       3  160000       2.7339    0.0031299
_SET1_     ENSG00000063854    16    1845621    1877195    296      13  160000      0.74208      0.22902
_SET1_     ENSG00000183751    16    2022038    2032934     62       8  160000      0.22961       0.4092
_SET1_     ENSG00000127561    16    2039661    2044276      7       2  160000       0.2115      0.41625
_SET1_     ENSG00000065057    16    2089816    2097867      8       3  160000      0.79501      0.21331
