"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000081087",-0.0796758735736325,5.31015905789402,-1.25761772351547,0.212778260351136,0.626812532651979,-5.06566537234422
"ENSG00000081138",-0.074067028310152,3.73135369074636,-0.460030080688718,0.646943890035371,0.889797146966753,-5.68738783753622
"ENSG00000081148",0.101806221581569,2.34842785391478,0.774855387182345,0.441077715618796,0.793858595222472,-5.50959358924323
"ENSG00000081154",-0.0362500947726373,7.80276536400164,-0.627968189314518,0.532101884000523,0.838000315753848,-5.60369187860405
"ENSG00000081177",0.113871025125612,6.02285601244058,2.2348178299802,0.0286765943246506,0.322003525870718,-3.57273927396809
"ENSG00000081181",-0.00426139705370836,4.31761829131141,-0.0320448822575136,0.974528958026279,0.992385571533946,-5.78415736201576
"ENSG00000081189",-0.0227751890023375,9.16181345143852,-0.198150244485507,0.843511321685536,0.954978271552303,-5.76656389685107
"ENSG00000081237",0.482319468500763,3.60964784484331,2.10954388713688,0.0385622113065402,0.354314352208641,-3.8059628425505
"ENSG00000081277",0.160632686800641,1.16042199685142,0.486540629623254,0.628128845387245,0.883398804271029,-5.67587878128907
"ENSG00000081307",-0.0422377693190915,6.58929438677031,-0.953096457519217,0.343874840020751,0.732758529476514,-5.36951294153482
"ENSG00000081320",0.629827336184351,4.90825189276734,3.99099392956081,0.000163074279505306,0.0934155873791411,0.738244298596531
"ENSG00000081377",-0.0190870869421946,5.71366283726216,-0.227294926856969,0.820867882774074,0.95077495976651,-5.76086093939234
"ENSG00000081386",0.0546020214066315,6.66982006478163,1.06922069553062,0.288703944418705,0.693029745048087,-5.26315688156089
"ENSG00000081479",-0.328170694212929,4.65309042596514,-0.904626106812704,0.368896399167236,0.750492935332802,-5.41032285456283
"ENSG00000081665",0.0114273743578312,6.20099096047826,0.174397157021753,0.862065062319036,0.960548166646394,-5.77063462391932
"ENSG00000081692",-0.0217531974057133,5.42021294622284,-0.357230086155058,0.722012038322902,0.91873074296986,-5.72595310531686
"ENSG00000081721",0.0338509257417005,4.50000395434577,0.542840852480433,0.588992124792134,0.864771373627918,-5.64931626518839
"ENSG00000081760",-0.123859141178692,6.50223873720716,-1.58148735356133,0.118349214612894,0.512388856767116,-4.65575338597551
"ENSG00000081791",-0.0133985103439936,6.71364061805667,-0.27194529640019,0.786477775413528,0.939043084246284,-5.75061121009657
"ENSG00000081803",-0.391203172384659,6.20045391381275,-2.14010785355015,0.0359565901084898,0.34708125553721,-3.75066556731867
"ENSG00000081818",-0.218860009774362,5.58920122171462,-2.02565331037753,0.0466774916138732,0.373804387921135,-3.95515148939836
"ENSG00000081842",-0.0936497559682389,3.34323965039076,-0.899156169740541,0.371702944453572,0.752506326895397,-5.41488016723472
"ENSG00000081853",0.328686754336399,3.01226267962197,2.81786225028849,0.00630468566308898,0.200851748143473,-2.34374955407246
"ENSG00000081870",0.141809321546908,3.95279331113107,1.93194517749408,0.0574816712127004,0.398165061699587,-4.11581081324609
"ENSG00000081913",-0.112152365980484,6.78760302265152,-1.05117739997683,0.296852450472137,0.70009511120228,-5.28045693323839
"ENSG00000081923",-0.0837248262073613,3.44359783561715,-0.503274215399107,0.616377559358161,0.878007253421094,-5.66828482970246
"ENSG00000081985",0.357819198654743,3.35621218353989,2.0044947449684,0.0489511114179308,0.380440980571334,-3.99201264287639
"ENSG00000082014",0.215046295995235,6.01971657193354,2.52959529676088,0.0137120838945161,0.25869453586798,-2.98023103484375
"ENSG00000082068",-0.111372525056885,4.10858547527747,-1.5571563976175,0.124017669835289,0.520977025884244,-4.68957648262415
"ENSG00000082074",0.668085695522569,3.62245185704661,2.61166346309126,0.0110763243081327,0.239856856198227,-2.80586414177004
"ENSG00000082126",0.112902254744668,1.06716034783649,0.641446460030033,0.523362004992541,0.83326200366123,-5.59586697181715
"ENSG00000082146",0.074428202259485,4.0159812802234,1.14152518638449,0.257605509158128,0.667510878307716,-5.19098729320708
"ENSG00000082153",-0.150276487512735,6.41217149090784,-2.50726276147588,0.0145300594455472,0.262696924457023,-3.0272370418171
"ENSG00000082175",-0.14870814605337,1.82019472997541,-0.583078437759243,0.561745217492561,0.851901131774291,-5.62856868216695
"ENSG00000082196",-0.0425175776543054,3.35717850798015,-0.264210642796505,0.792406748282265,0.941238703751241,-5.75251775612723
"ENSG00000082212",0.0512259573676805,5.42507798241953,1.03453997541403,0.304503320536727,0.704724572272085,-5.29615766288183
"ENSG00000082213",-0.133373770523694,5.78033444675999,-2.38940566187618,0.0196189232181541,0.287156582351616,-3.26962435191617
"ENSG00000082258",-0.0139328386084063,7.03842022531284,-0.299818282363551,0.765218925930296,0.933732009492576,-5.74328556012766
"ENSG00000082269",-0.0311095997720474,6.08332473682257,-0.718398701697557,0.4749419814584,0.812755273665265,-5.54805515585905
"ENSG00000082293",-0.341674209648971,3.60977903169336,-2.25551750489917,0.0272814055614334,0.316867027824367,-3.53314469467123
"ENSG00000082397",-0.186341616986046,7.83637686909362,-2.80434476701219,0.00654636814491366,0.201067185454691,-2.37479804402909
"ENSG00000082438",-0.219071008211985,5.094985881633,-1.48597828945143,0.14187907401778,0.545372074960435,-4.78574674992876
"ENSG00000082458",-0.049127073441896,7.25738807715214,-0.569293013695986,0.571009662930204,0.856366619158884,-5.63584212492291
"ENSG00000082482",0.0998465481060108,3.51061559459147,1.00188698802243,0.31990582436391,0.715815084419272,-5.32626727982862
"ENSG00000082497",-0.64143191397738,4.82468619111495,-2.89983302162134,0.00503123086451579,0.189903199986723,-2.15606423780822
"ENSG00000082512",0.0669217741078682,4.62912002799044,0.669235303119445,0.505583017271332,0.826413396369923,-5.57921652843642
"ENSG00000082515",-0.00356411575866717,4.15841844581241,-0.0521098090710553,0.958592067196036,0.988285992370115,-5.78338019669228
"ENSG00000082516",0.0235338050162928,5.30063248118082,0.435162611398726,0.664805251894387,0.896360116497759,-5.69760143522554
"ENSG00000082556",0.281872992178968,4.7062955440476,1.54493233052032,0.126998225773341,0.525868649274739,-4.70643681376845
"ENSG00000082641",-0.0201530485366394,9.3866373278298,-0.33644614421659,0.737557589273633,0.923518130380475,-5.73257627821617
"ENSG00000082684",-0.0939675339643427,4.31458492079558,-0.791486209175155,0.431378184961461,0.787215668585923,-5.49771948765745
"ENSG00000082701",-0.187438621636708,7.25482453272394,-3.15435863468916,0.00238449312049957,0.155326641004765,-1.53480553002173
"ENSG00000082781",0.118910616985437,4.64561235276436,1.09112575617166,0.279020678605869,0.684629543449506,-5.24177236667136
"ENSG00000082805",0.0961653413513659,6.8913134085956,1.70299791176268,0.0930783548935243,0.472743818208772,-4.47963238504629
"ENSG00000082898",0.161319993100185,7.83388786963359,2.26881659276274,0.0264169267629048,0.31424694758706,-3.50754258100739
"ENSG00000082996",-0.135819412650637,5.66358380706199,-1.40588258409779,0.164255194873847,0.570949909186656,-4.88890419100397
"ENSG00000083067",-0.272682643483646,5.9891889918571,-1.6475110575065,0.104078880651757,0.490284754115767,-4.5616625445495
"ENSG00000083093",-0.0508448904321646,4.91844165045498,-0.726180984574274,0.470188938811372,0.810529707631794,-5.54292327854171
"ENSG00000083097",-0.0373561123276723,7.22497318441809,-0.683866273491707,0.496354499522837,0.822003987491385,-5.57017026890696
"ENSG00000083099",-0.00307411842674754,6.3214569642026,-0.0583522144965249,0.95363707828693,0.98728764607161,-5.78306283516622
"ENSG00000083123",-0.0730886015746386,4.20541291986726,-0.839893307656465,0.403874821692194,0.771546782016748,-5.46175234854498
"ENSG00000083168",0.0363634325006832,6.95045522360215,0.943996894457035,0.348471624691575,0.736360650633188,-5.37734645247122
"ENSG00000083223",0.093236744672124,5.62531177792016,1.45624064019708,0.149870595795825,0.554220261588021,-4.82465890986204
"ENSG00000083290",0.0403377636617503,6.61162292521596,0.641386640237112,0.523400627725041,0.83326200366123,-5.59590206301425
"ENSG00000083312",0.0695662806160544,7.19461816626226,1.54685821689018,0.126481169375448,0.525244657151906,-4.70374609213713
"ENSG00000083444",0.264183476356305,5.40161128642146,2.27060548818414,0.0263025081866924,0.314209946211004,-3.50408904032421
"ENSG00000083454",0.0972058023299313,3.14828580346112,0.770583569341862,0.443589616880745,0.794997227822398,-5.51260366020762
"ENSG00000083457",-0.0273640012423444,2.55936657698817,-0.300430875940813,0.764753655655347,0.933540253527626,-5.74311655726366
"ENSG00000083520",-0.110716806721946,6.24642572850948,-2.16362900643534,0.0339653001858804,0.340666408333565,-3.70652749648434
"ENSG00000083535",-0.0652521818195756,4.07138991617759,-0.828088098351508,0.41048140757656,0.775883602537713,-5.47071639883099
"ENSG00000083544",-0.165256271577094,4.54724346431283,-2.0616159656859,0.0430212597860641,0.363945874155087,-3.89172243138053
"ENSG00000083635",0.0312683375522056,3.7629200572873,0.492741018307506,0.623763115227726,0.881103707922951,-5.67309466477646
"ENSG00000083642",-0.105675453349639,7.12406469251209,-1.47149753736395,0.145712006835045,0.550706072448169,-4.80477739436226
"ENSG00000083720",0.0128896390062046,6.68182178608431,0.174958541416504,0.861625618497817,0.960484483604185,-5.7705443986169
"ENSG00000083750",0.0649246725192932,5.34075923009698,1.13935064848755,0.258504758141498,0.668405784254372,-5.19322392117345
"ENSG00000083799",0.00262253134172874,7.5840640754455,0.0556073492986748,0.955815636070772,0.987724549933341,-5.78320680112391
"ENSG00000083807",0.084985491344519,3.89376384714287,1.04750529319261,0.298529390252217,0.701382729702152,-5.28394334649832
"ENSG00000083812",0.0564182135566585,5.84506787563819,0.866888034208681,0.389014029001755,0.76275944645511,-5.44078846354526
"ENSG00000083814",-0.0831752831542003,5.44054486778389,-1.20971708366358,0.230524064690675,0.643062519572707,-5.11877751467379
"ENSG00000083817",-0.0144533929107104,4.66533614125947,-0.211977621391258,0.8327506644343,0.952648558021729,-5.76395546524468
"ENSG00000083828",0.0863843710098621,4.96990157380806,1.21262731544007,0.229416120810047,0.642004052560933,-5.11560675600799
"ENSG00000083838",-0.0416198018008793,5.44628833303514,-0.658655625445762,0.512313257660728,0.828803369744217,-5.58563772950208
"ENSG00000083844",0.0332108196261257,6.2782321659528,0.74410309842627,0.459345751871965,0.805411145668615,-5.53089815267288
"ENSG00000083845",0.0598348661483971,6.77476915611239,0.923168757635264,0.359142722289646,0.745337149245122,-5.39500161414985
"ENSG00000083857",0.0532350986735192,8.12166375381892,0.434030909052429,0.665626945287289,0.89645429028277,-5.69804948030778
"ENSG00000083896",0.00323735551483677,6.77218689157104,0.0582412451177414,0.953725146242026,0.98728764607161,-5.78306878992704
"ENSG00000083937",-0.112623508494292,5.76481264601191,-2.27981503010979,0.0257203604074263,0.313348693926226,-3.48627315667444
"ENSG00000084070",-0.00338372446957344,6.99687549338591,-0.0439375308997059,0.965081358734911,0.989790723078374,-5.7837414591833
"ENSG00000084072",-0.1316037718506,4.45518088634579,-1.70627027671786,0.0924642835845891,0.472220374362523,-4.47472456101667
"ENSG00000084073",-0.0501814384061959,5.98340001938263,-0.938406866429003,0.351315210007094,0.739209798778551,-5.38212249936229
"ENSG00000084090",-0.017087938126327,8.40309650175825,-0.349080864169105,0.72809377689708,0.921755130276303,-5.7285971187117
"ENSG00000084092",-0.031863292345119,5.05866959339347,-0.539790053972898,0.591083157264145,0.865300323146826,-5.6508294398633
"ENSG00000084093",0.154395098469424,5.68900481505086,1.52336891693544,0.132245885932526,0.532689161758021,-4.73573959355432
"ENSG00000084112",0.117234377453545,6.60722582433824,1.79929141057659,0.0763538819740853,0.443029756122616,-4.33164130632689
"ENSG00000084207",0.10471033166985,6.90736981599887,1.21280904017724,0.229347065692222,0.641899430339086,-5.11540852191781
"ENSG00000084234",0.0672780068420653,8.67612375978985,0.923074401597387,0.359191537511784,0.745337149245122,-5.39508072391014
"ENSG00000084444",-0.150066984654583,7.04955680094863,-1.76976474288708,0.0811933027696982,0.453916411385147,-4.37780352997193
"ENSG00000084453",-0.412771305304336,6.02281725902864,-1.39225568001185,0.168436846635873,0.575770440968676,-4.90594027509648
"ENSG00000084463",-0.0287726796132312,6.32914401137454,-0.528102929871188,0.599125665934648,0.869276405656919,-5.65654797350207
"ENSG00000084623",0.0135754278675646,6.49760663651995,0.246093697064504,0.80634176298215,0.946749765039981,-5.75676860486577
"ENSG00000084628",-0.0354803863866596,2.9102485720241,-0.235008907359815,0.81489925390353,0.948508392556795,-5.75922092271575
"ENSG00000084636",-0.329181753987918,5.76223233685034,-2.26008405561531,0.0270184646063789,0.316414320964575,-3.52498439508581
"ENSG00000084652",0.0471408338479422,6.80248470150262,1.15370625383311,0.252609207304079,0.663745281414453,-5.17838279682863
"ENSG00000084674",0.613548868719201,1.48259221886494,2.46223954634381,0.016314046001638,0.271575260923039,-3.12096617739366
"ENSG00000084676",0.016770051119318,7.58115558850824,0.329344842734564,0.742894704827916,0.924907113143641,-5.73474859462597
"ENSG00000084693",0.0773984076440056,4.68942298787327,1.29622102301861,0.199226771309848,0.610356790471347,-5.02143599509802
"ENSG00000084710",-0.000107710031852486,6.53827650607452,-0.00108776152072979,0.999135237123267,0.999449789996518,-5.78462945060915
"ENSG00000084731",0.0562759140043095,9.0721526465485,0.716665291323249,0.476004323714367,0.812923913763974,-5.5491908133943
"ENSG00000084733",0.0784954281155932,7.16459310562263,1.79869391604483,0.0764493744546233,0.443109056568705,-4.33258226615736
"ENSG00000084734",-0.192624167821561,1.04440870743061,-1.04851252181952,0.298068667498473,0.701283090136569,-5.28298830989575
"ENSG00000084754",0.0604372604482845,6.28880343849884,1.0047312360116,0.318543830624913,0.714751180368282,-5.32368173384873
"ENSG00000084764",-0.0339283051310387,6.93392292083549,-0.388175483223392,0.699083628726236,0.9097850928611,-5.71535956492189
"ENSG00000084774",-0.0692114741550173,5.51804269141708,-1.11983113938457,0.26667639020684,0.674655933154007,-5.21311742926251
"ENSG00000085063",0.110047965244651,8.42551651713153,0.930852398734911,0.355183759504605,0.742240181998392,-5.38853138712677
"ENSG00000085117",-0.0846761811488923,3.78344876690796,-0.528541662087724,0.598822837983117,0.869202241698639,-5.65633554196108
"ENSG00000085185",-0.013503292337635,3.99346094009488,-0.137904134957847,0.8907186363572,0.968271679707468,-5.7758781534622
"ENSG00000085224",-0.0359055577984916,8.01022856668469,-0.923952266997949,0.358737537272264,0.745259487765656,-5.39434440213874
"ENSG00000085231",-0.0619750582132144,6.50636234610923,-1.32344571625112,0.190064434908658,0.600064802361931,-4.98948169274244
"ENSG00000085274",-0.0390454427273278,5.70538928579734,-0.689056388162155,0.493103015309389,0.821325089761362,-5.56691492896113
"ENSG00000085276",-0.0954967962782616,3.09081511354809,-0.44240627985854,0.659581704465042,0.894012409241804,-5.69468451156258
"ENSG00000085365",-0.149858525441829,7.27422482135171,-2.48929015143423,0.015219990498378,0.268307941014819,-3.06481907814568
"ENSG00000085377",-0.150634189156588,5.03493659438261,-1.66009289765377,0.101443232477749,0.485628927513344,-4.54318431204454
"ENSG00000085382",-0.0340044342994826,5.93792853658613,-0.554467956653367,0.581055011717893,0.861575965570677,-5.64347185851139
"ENSG00000085415",-0.102435644559646,6.01818176240919,-1.8136563882753,0.0740878090635057,0.438448409316262,-4.3089339828774
"ENSG00000085433",-0.057335899891174,7.68936007879654,-0.882267475916939,0.380701615185894,0.758171719897312,-5.42855540695305
"ENSG00000085449",-0.0144818719279817,6.20450039509755,-0.307584842209619,0.759326618812212,0.931540996570625,-5.74111745262747
"ENSG00000085465",-0.203320941430188,4.04804228080216,-1.82100533392764,0.072950404414467,0.435788902763582,-4.29725435922677
"ENSG00000085491",-0.049494089697727,3.89863780867158,-0.407005621571838,0.685266217140691,0.904569257911082,-5.70848506380217
"ENSG00000085511",0.107827975991614,6.18303578172874,2.22155571583238,0.0296031384955207,0.325342889584815,-3.59794381880897
"ENSG00000085514",0.00876249284340155,2.42521160747826,0.0502493689853948,0.960069140416185,0.988411473933835,-5.78346784324105
"ENSG00000085563",-0.222854824321837,4.3405260728853,-1.20156298071429,0.233682005244525,0.647792261966896,-5.12760675607661
"ENSG00000085644",-0.130360574777049,5.17926927288931,-1.7963440550241,0.0768258986265195,0.444180061280211,-4.33628019391278
"ENSG00000085662",0.0277286607675959,5.78852843617921,0.489972467657291,0.625710811919444,0.881771150047925,-5.67434213088324
"ENSG00000085719",0.278112449484959,6.01598710955035,3.11942634786343,0.00264602001773689,0.157748387945295,-1.6219113846504
"ENSG00000085721",0.0837116035258679,5.79248695002248,1.25143564645508,0.215010206527794,0.628866071589013,-5.07263038699548
"ENSG00000085733",-0.0903800604606723,7.55569397228977,-1.9690006662414,0.052978541194722,0.388959229390268,-4.05308301915599
"ENSG00000085760",-0.116650589224286,5.05030339298403,-1.97612767800453,0.0521478799047697,0.387926191460541,-4.04089760897035
"ENSG00000085788",-0.292500723713777,7.51897439390319,-4.16445415639999,8.89444459076685e-05,0.0806853464813614,1.25594170597271
"ENSG00000085831",-0.472679639650938,2.89795160831988,-2.83711571780327,0.00597459672736334,0.198226957581927,-2.29932719339259
"ENSG00000085832",-0.167561522436202,8.04698593658006,-2.67377128604409,0.00935905589707972,0.228567448192238,-2.66869864001103
"ENSG00000085871",-0.000819765786144199,2.75157074846973,-0.00539602707652987,0.99571021610091,0.99891105063112,-5.78461659355113
"ENSG00000085872",0.0490415287584513,5.51251569342982,0.842276801623536,0.402548873436982,0.770660090821652,-5.45992743433011
"ENSG00000085978",-0.119300367316039,5.87667056229786,-1.80941451766711,0.0747510443527028,0.440193337686466,-4.31565620624374
"ENSG00000085982",-0.0835274984300368,5.23705177046999,-1.0203176137342,0.311149137491867,0.708775215534125,-5.30938706594117
"ENSG00000085998",-0.0619776756658232,6.48544722959608,-1.12214712374711,0.265697438577812,0.673935850648688,-5.21077433303447
"ENSG00000085999",0.256868341922469,1.17945675819345,1.31571064284373,0.192634783462788,0.603078650569358,-4.99862447533579
"ENSG00000086015",0.0204914546164332,5.67240955386333,0.390964323227639,0.697030624503245,0.90896955079819,-5.71436185422649
"ENSG00000086061",0.135953146852598,8.57233205109684,1.30369872285525,0.196677936141236,0.607600226740849,-5.01272188593749
"ENSG00000086062",0.366935348173937,3.33880942209699,1.8760514857498,0.0648869891967402,0.418114474955444,-4.20842345682183
"ENSG00000086065",-0.0193239169690022,5.95351111903541,-0.322449791151462,0.748088924129904,0.926701278535198,-5.73681362882974
"ENSG00000086102",-0.0398278077676018,6.28188144969059,-0.834656269987868,0.406797578409218,0.773705556608468,-5.46574430515908
"ENSG00000086159",-0.284775346735743,1.8676675921041,-1.2300145534743,0.222877300188837,0.636160395743803,-5.09651161712643
"ENSG00000086189",-0.0283972020793338,4.05834410081201,-0.374371872328959,0.709278034575222,0.914226218291136,-5.72019314402982
"ENSG00000086200",-0.0220587805084367,4.75068203801604,-0.385859364823788,0.700790350652098,0.910708445045033,-5.71618275578541
"ENSG00000086205",-0.411689103104207,3.70429755612265,-1.23914034740656,0.21958091057796,0.633098929801518,-5.08635429851295
"ENSG00000086232",-0.107400172016107,6.81680178918441,-2.14863084661309,0.0351824661349202,0.344075237660768,-3.73423983352845
"ENSG00000086289",-0.115325657785518,6.3364017511464,-1.00607308550191,0.317913125018864,0.714321690820793,-5.32245065014435
"ENSG00000086300",-0.0434655856821778,6.71658583356127,-0.386812718020287,0.700090165768903,0.91015357743194,-5.71584259987341
"ENSG00000086475",-0.0791025796747646,5.35159677410393,-1.16321206015433,0.248758437883178,0.660217147029715,-5.16845748537544
"ENSG00000086504",-0.0220992868103127,6.58788412022702,-0.359149296024837,0.720582329476824,0.918241489267501,-5.72532157735824
"ENSG00000086506",-0.44337911451699,1.95961476484362,-1.87790912977059,0.0646285272821294,0.417449209522461,-4.20538439322809
"ENSG00000086544",-0.0384673450587474,5.09918960039675,-0.293417113827254,0.770086937831783,0.93494202687526,-5.74503025781636
"ENSG00000086589",0.052497747633428,6.29212646023961,1.2897326546314,0.201458302048948,0.61392643590442,-5.02895868770957
"ENSG00000086598",-0.00297394373089996,7.6050166159602,-0.0637894281892451,0.949322705447498,0.986102696495431,-5.78275718488182
"ENSG00000086619",0.158795641056075,4.49645087210731,2.20330495404937,0.0309211786100836,0.330211469572068,-3.63241985094148
"ENSG00000086666",0.0888891921538871,5.02154798544537,1.5360709615705,0.129103253934515,0.529072756570702,-4.71849520429874
"ENSG00000086712",0.0371760424957098,5.43495765658107,0.593762649337491,0.554616373809851,0.848182189604774,-5.62281308895227
"ENSG00000086717",0.130399952439481,2.54373982758466,0.667959102523275,0.506392339294313,0.826577062050446,-5.57999645308834
"ENSG00000086730",0.460640651337275,3.1510455182044,2.09783659793696,0.0395915037630692,0.356657862121622,-3.82685525460822
"ENSG00000086758",-0.085340144507155,8.78449779071093,-1.40469049895098,0.164608163378777,0.571373916297707,-4.89039932726322
"ENSG00000086827",-0.0807283818107289,4.50814306521436,-1.0787186445077,0.284477248585273,0.688690422526566,-5.25393595192744
"ENSG00000086848",-0.0805758695829608,4.47941676741894,-1.33318761424911,0.186864060646654,0.595704473569388,-4.97789476826549
"ENSG00000086991",-0.0439695350196239,1.2498697381077,-0.257128899471722,0.797846022999499,0.943006933158546,-5.75421523015219
"ENSG00000087008",-0.016713585565475,4.57094243489678,-0.30502389923987,0.761267988187749,0.932464464913143,-5.74183847270573
"ENSG00000087053",-0.0812081579248912,5.84174704682944,-1.15951637067989,0.250250535742988,0.661300468299795,-5.17232554247853
"ENSG00000087074",0.0308230160050896,6.85274142535541,0.190686204785128,0.849341099057999,0.956746728034728,-5.76789532682819
"ENSG00000087076",0.00623584142318182,3.25117370797902,0.0492984065853075,0.960824199593103,0.988676297164819,-5.78351141330823
"ENSG00000087077",0.184579210476256,4.63896242253947,1.94445645223447,0.0559261675789107,0.39498290128147,-4.09474962935401
"ENSG00000087085",-0.14709423159691,5.13072490004047,-1.01407139091036,0.314121673485947,0.711508329937399,-5.31512201740188
"ENSG00000087086",0.466092312762691,11.1535428761218,3.10160256150765,0.00279002901087987,0.161563148652275,-1.66619519960964
"ENSG00000087087",0.00921034683302014,6.28092525376632,0.138327348917747,0.890385423653123,0.968225072159126,-5.77582436215206
"ENSG00000087088",0.0738595885461745,3.93745482627795,0.811944157349389,0.419621575618701,0.780387151496623,-5.48277394594112
"ENSG00000087095",-0.0570853824844571,7.40879537159228,-0.756327053439375,0.452032882446218,0.801021074913714,-5.52253107481156
"ENSG00000087111",-0.0781548848596045,5.86464357707359,-1.45827507589869,0.149310779356818,0.553741149072507,-4.82201898748561
"ENSG00000087116",0.314619000883409,1.89246568952741,1.39171233904245,0.16848876606265,0.575770440968676,-4.90659968370523
"ENSG00000087152",-0.0481289109127411,8.48923738400295,-0.688524462028067,0.493435717333147,0.821373440691819,-5.56724967839978
"ENSG00000087157",0.0710523546223078,5.65102508419224,1.40093900501793,0.165722765100499,0.572920812864066,-4.89509675128117
"ENSG00000087191",-0.0773290405952172,7.39711507603059,-1.51049789588396,0.13549178620402,0.536383401283064,-4.75307771860636
"ENSG00000087206",0.0130273529153936,4.90219790235194,0.204327792518639,0.838700049017978,0.953534400580289,-5.76542025600452
"ENSG00000087245",0.443476620767739,1.90397349942263,2.2493654417121,0.0276896781024984,0.317269046688712,-3.54494483334735
"ENSG00000087250",0.256335470690618,8.93459455348502,1.95947012912817,0.0541199802386437,0.391576716792546,-4.06939854543106
"ENSG00000087253",0.267208962188045,3.72924187123909,1.56553243076426,0.122042324116617,0.517830409780137,-4.67798746194399
"ENSG00000087258",-0.098989844506076,8.16567974038048,-1.34221141246888,0.183936039197586,0.592896384308613,-4.96709032061263
"ENSG00000087263",-0.0779710038337472,5.48810091819852,-1.33923389514402,0.184898314996426,0.593656079676007,-4.97066299549973
"ENSG00000087266",-0.0747882164052669,5.64932761184482,-0.476095391782863,0.635533629983937,0.886155377562075,-5.68047233284843
"ENSG00000087269",-0.09383660981196,5.00740733485606,-1.45463066048018,0.15031477310354,0.555112208479288,-4.82674560864988
"ENSG00000087274",-0.0801158141103137,8.67999777616119,-1.89045428220047,0.0629057017919182,0.413105826682571,-4.18479052929716
"ENSG00000087299",-0.11522724255605,4.15740434658519,-1.7135966886983,0.0911015047193275,0.469293492994365,-4.46370545029668
"ENSG00000087301",-0.135526951548509,5.1586367171126,-2.1738803086785,0.0331546751966041,0.338542855831968,-3.68749061821026
"ENSG00000087302",-0.0443609536419155,5.29490921566897,-0.781962348456039,0.436917208592151,0.791447118662524,-5.50454960766137
"ENSG00000087303",0.411372818216539,2.64563505925964,2.0903059717678,0.0402843908193486,0.358596150140845,-3.8404226756015
"ENSG00000087338",-0.172846110097775,4.79533694390517,-2.87704134467039,0.0053402265613649,0.194017763464797,-2.20646960515089
"ENSG00000087365",-0.0579477470646881,7.54616035302715,-1.02004551999739,0.311277227433005,0.708889658940277,-5.3096384362588
"ENSG00000087448",-0.0968909554479733,8.22670938871516,-1.77886750005874,0.0796749380480489,0.451816621865351,-4.36364577624995
"ENSG00000087460",-0.0941630831935083,9.84895793189004,-1.30729852254969,0.195459651361759,0.606134892077377,-5.00850994173468
"ENSG00000087470",-0.187556384528131,7.6858654804537,-3.29968945648962,0.00153498977921806,0.145636552333884,-1.16500159714646
"ENSG00000087494",0.210437227307074,3.57684852092587,1.11435232985142,0.269002334076855,0.676309638973429,-5.21864185598874
"ENSG00000087495",-0.00817398870200291,6.29724810476945,-0.106977926588539,0.915117549786797,0.976577668403608,-5.77936304368835
"ENSG00000087502",0.00821098635307822,6.01459168824661,0.184022196709772,0.854536868880046,0.957995256919178,-5.76904760189261
"ENSG00000087510",0.314330406913378,1.27497252979983,1.1145500660583,0.268918141434752,0.676181839565934,-5.21844292638403
"ENSG00000087586",-0.0733767006032097,2.08384335230166,-0.524408847850711,0.601678255191993,0.870612867820167,-5.65832969153283
"ENSG00000087589",0.468055805264257,1.85041725292866,2.64342829253112,0.0101537950029322,0.230987996284176,-2.73541090936644
"ENSG00000087842",0.19178734652121,2.71433913424959,1.48217145451275,0.142856669697828,0.547572208416277,-4.79075308376192
"ENSG00000087884",0.116388356946874,1.46579510625196,0.838499237966421,0.404651585698692,0.772252092439524,-5.4628173695751
"ENSG00000087903",0.144709925159431,3.26791599269432,1.24262515404298,0.218220829278044,0.631693514515376,-5.08250025732026
"ENSG00000087995",-0.0858965776658063,4.66749489875547,-1.10311936350759,0.273815522362966,0.679476839223182,-5.22988688648066
"ENSG00000088035",-0.202792361834344,3.24098927262947,-2.0531121456677,0.0438627329979076,0.366468975735609,-3.90680908534603
"ENSG00000088038",0.0722920538099475,5.15968049990648,1.05469504964502,0.295251315127254,0.698709738040199,-5.27710673157018
"ENSG00000088053",0.203413016939216,1.70387595657576,1.18610042604783,0.239659035588201,0.654009293337503,-5.14423919003918
"ENSG00000088179",0.0522104171736667,7.38866812647715,0.835627585953422,0.406254521242183,0.773471058712926,-5.46500575956337
"ENSG00000088205",-0.0458710343097203,6.45491865702637,-1.09518290582666,0.277252254606898,0.682905085505798,-5.23776579029377
"ENSG00000088247",0.0103421028182093,6.7249406295361,0.150548187890938,0.880772256393963,0.965932954488109,-5.77420001749096
"ENSG00000088256",0.0330970052413241,7.09202334485754,0.604780374018631,0.547312659253982,0.844766565578925,-5.61676961115941
"ENSG00000088280",0.142018098891154,4.87348683213748,1.45901198768877,0.149108405857322,0.553741149072507,-4.82106190715521
"ENSG00000088298",-0.00738677491968194,3.01609826725169,-0.0658245179602743,0.947708266201201,0.98579601441314,-5.78263578542225
"ENSG00000088305",0.134781040352494,2.21004360036675,1.21191737864792,0.229686040586505,0.64240463041919,-5.11638091755018
"ENSG00000088325",0.0355211905381645,2.15695891066919,0.193331100445168,0.847268783624731,0.956281272494279,-5.76743171230376
"ENSG00000088340",-0.0597368292757953,1.98465614086175,-0.268044025922702,0.789466724043217,0.940667863713595,-5.75157970985235
"ENSG00000088356",0.125926779295796,4.54668118762212,1.64777200098504,0.103955358660995,0.490284754115767,-4.56116005042803
